GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,B21AA2000,B21AB2000,B21AC2000,B21AD2000,B21AE2000,B21AF2000,B21AG2000,B21AH2000,B21AI2000,B21AJ2000
"G4700130","2000","Tennessee","47","470","Campbell County","013","0130","Campbell County",18829,64,59,64,183,20280,56,64,75,180
"G4700150","2000","Tennessee","47","470","Cannon County","015","0150","Cannon County",6068,97,31,39,56,6356,90,11,30,48
"G4700170","2000","Tennessee","47","470","Carroll County","017","0170","Carroll County",12399,1453,35,97,164,13444,1597,37,90,159
"G4700190","2000","Tennessee","47","470","Carter County","019","0190","Carter County",26811,323,60,160,220,28505,243,52,144,224
"G4700210","2000","Tennessee","47","470","Cheatham County","021","0210","Cheatham County",17422,270,60,94,135,17361,262,75,116,117
"G4700230","2000","Tennessee","47","470","Chester County","023","0230","Chester County",6663,742,16,42,87,7033,816,19,42,80
"G4700250","2000","Tennessee","47","470","Claiborne County","025","0250","Claiborne County",14122,101,33,64,93,15080,123,39,80,127
"G4700270","2000","Tennessee","47","470","Clay County","027","0270","Clay County",3737,57,15,20,48,3980,58,11,19,31
"G4700290","2000","Tennessee","47","470","Cocke County","029","0290","Cocke County",15652,329,73,108,159,16625,340,62,55,162
"G4700310","2000","Tennessee","47","470","Coffee County","031","0310","Coffee County",21782,856,78,449,234,23076,868,68,357,246
"G4700330","2000","Tennessee","47","470","Crockett County","033","0330","Crockett County",5714,990,18,239,55,6196,1098,11,175,36
"G4700350","2000","Tennessee","47","470","Cumberland County","035","0350","Cumberland County",22289,27,64,163,184,23628,32,54,173,188
"G4700370","2000","Tennessee","47","470","Davidson County","037","0370","Davidson County",184790,68658,914,15569,5934,196993,79038,765,11925,5305
"G4700390","2000","Tennessee","47","470","Decatur County","039","0390","Decatur County",5335,198,14,114,39,5706,209,13,53,50
"G4700410","2000","Tennessee","47","470","DeKalb County","041","0410","DeKalb County",8185,129,23,197,78,8468,121,25,112,85
"G4700430","2000","Tennessee","47","470","Dickson County","043","0430","Dickson County",19665,987,88,191,227,20578,991,84,134,211
"G4700450","2000","Tennessee","47","470","Dyer County","045","0450","Dyer County",15370,2168,35,169,125,16465,2627,47,124,149
"G4700470","2000","Tennessee","47","470","Fayette County","047","0470","Fayette County",8954,4961,28,97,105,9043,5394,28,81,115
"G4700490","2000","Tennessee","47","470","Fentress County","049","0490","Fentress County",8086,14,16,9,26,8413,4,9,12,36
"G4700510","2000","Tennessee","47","470","Franklin County","051","0510","Franklin County",17624,1004,40,235,207,18582,1153,38,177,210
"G4700530","2000","Tennessee","47","470","Gibson County","053","0530","Gibson County",17987,4334,42,206,175,19891,5163,52,109,193
"G4700550","2000","Tennessee","47","470","Giles County","055","0550","Giles County",12382,1667,43,86,125,13072,1809,44,82,137
"G4700570","2000","Tennessee","47","470","Grainger County","057","0570","Grainger County",10111,32,18,51,67,10219,35,14,54,58
"G4700590","2000","Tennessee","47","470","Greene County","059","0590","Greene County",29540,659,52,249,157,31119,670,60,207,196
"G4700610","2000","Tennessee","47","470","Grundy County","061","0610","Grundy County",6925,7,29,41,42,7168,13,14,33,60
"G4700630","2000","Tennessee","47","470","Hamblen County","063","0630","Hamblen County",25704,1125,69,1421,317,27028,1271,61,874,258
"G4700650","2000","Tennessee","47","470","Hamilton County","065","0650","Hamilton County",113302,28339,470,3419,1752,121698,33666,430,3057,1763
"G4700670","2000","Tennessee","47","470","Hancock County","067","0670","Hancock County",3238,21,10,11,27,3406,12,6,18,37
"G4700690","2000","Tennessee","47","470","Hardeman County","069","0690","Hardeman County",8506,6304,67,124,148,7610,5212,7,54,73
"G4700710","2000","Tennessee","47","470","Hardin County","071","0710","Hardin County",11960,435,26,57,96,12317,509,24,66,88
"G4700730","2000","Tennessee","47","470","Hawkins County","073","0730","Hawkins County",25340,393,41,131,149,26746,437,49,125,152
"G4700750","2000","Tennessee","47","470","Haywood County","075","0750","Haywood County",4430,4579,11,178,57,4822,5527,13,123,57
"G4700770","2000","Tennessee","47","470","Henderson County","077","0770","Henderson County",11061,1013,17,72,127,12024,1029,16,50,113
"G4700790","2000","Tennessee","47","470","Henry County","079","0790","Henry County",13438,1316,35,113,124,14319,1471,24,104,171
"G4700810","2000","Tennessee","47","470","Hickman County","081","0810","Hickman County",10833,766,63,47,92,10060,243,45,38,108
"G4700830","2000","Tennessee","47","470","Houston County","083","0830","Houston County",3770,135,4,48,42,3880,133,11,30,35
"G4700850","2000","Tennessee","47","470","Humphreys County","085","0850","Humphreys County",8434,255,21,34,75,8691,272,27,43,77
"G4700870","2000","Tennessee","47","470","Jackson County","087","0870","Jackson County",5344,12,19,12,43,5490,4,18,11,31
"G4700890","2000","Tennessee","47","470","Jefferson County","089","0890","Jefferson County",20865,534,79,230,164,21505,493,59,186,179
"G4700910","2000","Tennessee","47","470","Johnson County","091","0910","Johnson County",8851,386,34,34,39,8018,38,26,31,42
"G4700930","2000","Tennessee","47","470","Knox County","093","0930","Knox County",162976,15300,517,3554,2230,173595,17687,490,3396,2287
"G4700950","2000","Tennessee","47","470","Lake County","095","0950","Lake County",2822,1834,29,40,60,2478,647,2,20,22
"G4700970","2000","Tennessee","47","470","Lauderdale County","097","0970","Lauderdale County",8696,5059,86,121,114,8599,4177,83,69,97
"G4700990","2000","Tennessee","47","470","Lawrence County","099","0990","Lawrence County",18737,303,73,127,140,19923,284,55,134,150
"G4701010","2000","Tennessee","47","470","Lewis County","101","1010","Lewis County",5420,87,13,31,43,5614,78,10,23,48
"G4701030","2000","Tennessee","47","470","Lincoln County","103","1030","Lincoln County",13757,1038,78,115,189,14532,1266,77,103,185
"G4701050","2000","Tennessee","47","470","Loudon County","105","1050","Loudon County",18191,216,57,399,191,19291,231,69,249,192
"G4701070","2000","Tennessee","47","470","McMinn County","107","1070","McMinn County",21891,1072,65,390,249,23554,1123,68,333,270
"G4701090","2000","Tennessee","47","470","McNairy County","109","1090","McNairy County",11026,741,26,41,124,11708,796,24,50,117
"G4701110","2000","Tennessee","47","470","Macon County","111","1110","Macon County",9798,28,40,143,52,10151,16,45,76,37
"G4701130","2000","Tennessee","47","470","Madison County","113","1130","Madison County",29095,13799,68,673,400,30782,16011,82,534,393
"G4701150","2000","Tennessee","47","470","Marion County","115","1150","Marion County",12851,526,35,78,104,13350,623,37,59,113
"G4701170","2000","Tennessee","47","470","Marshall County","117","1170","Marshall County",11704,972,31,267,95,12231,1109,35,213,110
"G4701190","2000","Tennessee","47","470","Maury County","119","1190","Maury County",27976,4537,100,718,451,29286,5367,114,531,418
"G4701210","2000","Tennessee","47","470","Meigs County","121","1210","Meigs County",5419,73,9,11,32,5407,65,14,21,35
"G4701230","2000","Tennessee","47","470","Monroe County","123","1230","Monroe County",18174,425,73,274,255,18788,459,69,207,237
"G4701250","2000","Tennessee","47","470","Montgomery County","125","1250","Montgomery County",50119,12858,373,2549,1876,48492,12990,336,3132,2043
"G4701270","2000","Tennessee","47","470","Moore County","127","1270","Moore County",2718,75,6,25,19,2783,81,5,12,16
"G4701290","2000","Tennessee","47","470","Morgan County","129","1290","Morgan County",10023,429,15,18,53,9086,11,25,33,64
"G4701310","2000","Tennessee","47","470","Obion County","131","1310","Obion County",13828,1468,21,233,120,14779,1728,23,139,111
"G4701330","2000","Tennessee","47","470","Overton County","133","1330","Overton County",9714,33,26,44,49,10120,23,30,30,49
"G4701350","2000","Tennessee","47","470","Perry County","135","1350","Perry County",3663,66,18,21,29,3705,64,8,22,35
"G4701370","2000","Tennessee","47","470","Pickett County","137","1370","Pickett County",2412,2,4,5,9,2491,3,4,2,13
"G4701390","2000","Tennessee","47","470","Polk County","139","1390","Polk County",7824,14,21,15,81,7961,8,23,22,81
"G4701410","2000","Tennessee","47","470","Putnam County","141","1410","Putnam County",28985,599,70,970,289,29918,465,57,663,299
"G4701430","2000","Tennessee","47","470","Rhea County","143","1430","Rhea County",13129,274,57,185,140,13968,306,54,121,166
"G4701450","2000","Tennessee","47","470","Roane County","145","1450","Roane County",23977,644,63,160,306,25463,765,49,152,331
"G4701470","2000","Tennessee","47","470","Robertson County","147","1470","Robertson County",24205,2163,79,386,218,24313,2528,75,246,220
"G4701490","2000","Tennessee","47","470","Rutherford County","149","1490","Rutherford County",77597,8324,254,3280,1130,78453,8988,268,2669,1060
"G4701510","2000","Tennessee","47","470","Scott County","151","1510","Scott County",10269,11,20,21,102,10548,8,32,26,90
"G4701530","2000","Tennessee","47","470","Sequatchie County","153","1530","Sequatchie County",5559,11,22,18,25,5659,11,16,19,30
"G4701550","2000","Tennessee","47","470","Sevier County","155","1550","Sevier County",33834,215,113,370,307,35396,181,116,337,301
"G4701570","2000","Tennessee","47","470","Shelby County","157","1570","Shelby County",207249,201569,958,14177,4692,217585,234255,831,11653,4503
"G4701590","2000","Tennessee","47","470","Smith County","159","1590","Smith County",8316,206,33,83,82,8584,242,32,52,82
"G4701610","2000","Tennessee","47","470","Stewart County","161","1610","Stewart County",5888,89,38,77,66,5897,70,37,138,70
"G4701630","2000","Tennessee","47","470","Sullivan County","163","1630","Sullivan County",71202,1470,167,497,524,76569,1418,167,495,539
"G4701650","2000","Tennessee","47","470","Sumner County","165","1650","Sumner County",58510,3518,195,1040,613,60834,4022,178,901,638
"G4701670","2000","Tennessee","47","470","Tipton County","167","1670","Tipton County",19862,4794,112,203,279,20058,5408,85,215,255
"G4701690","2000","Tennessee","47","470","Trousdale County","169","1690","Trousdale County",3087,403,6,50,27,3197,421,11,32,25
"G4701710","2000","Tennessee","47","470","Unicoi County","171","1710","Unicoi County",8423,9,25,105,51,8884,3,19,82,66
"G4701730","2000","Tennessee","47","470","Union County","173","1730","Union County",8709,13,23,31,74,8825,5,18,31,79
"G4701750","2000","Tennessee","47","470","Van Buren County","175","1750","Van Buren County",2717,4,5,2,16,2737,3,5,7,12
"G4701770","2000","Tennessee","47","470","Warren County","177","1770","Warren County",16918,579,37,1090,177,18165,632,42,452,184
"G4701790","2000","Tennessee","47","470","Washington County","179","1790","Washington County",48728,2090,142,707,510,51738,2001,110,640,532
"G4701810","2000","Tennessee","47","470","Wayne County","181","1810","Wayne County",8028,1091,18,44,63,7454,54,15,32,43
"G4701830","2000","Tennessee","47","470","Weakley County","183","1830","Weakley County",15315,1099,21,340,149,16186,1325,31,306,123
"G4701850","2000","Tennessee","47","470","White County","185","1850","White County",10918,193,27,94,94,11405,185,19,78,89
"G4701870","2000","Tennessee","47","470","Williamson County","187","1870","Williamson County",57092,3121,130,1507,508,58849,3443,118,1334,536
"G4701890","2000","Tennessee","47","470","Wilson County","189","1890","Wilson County",40137,2694,146,436,417,41124,2869,142,442,402
"G4800010","2000","Texas","48","480","Anderson County","001","0010","Anderson County",19968,9356,264,3720,254,16649,3585,86,951,276
"G4800030","2000","Texas","48","480","Andrews County","003","0030","Andrews County",4851,108,63,1168,190,5173,106,52,1110,183
"G4800050","2000","Texas","48","480","Angelina County","005","0050","Angelina County",29502,5586,121,3594,526,30672,6206,119,3189,615
"G4800070","2000","Texas","48","480","Aransas County","007","0070","Aransas County",9781,168,63,921,254,9891,154,68,913,284
"G4800090","2000","Texas","48","480","Archer County","009","0090","Archer County",4211,3,34,125,58,4248,4,21,91,59
"G4800110","2000","Texas","48","480","Armstrong County","011","0110","Armstrong County",987,4,5,29,11,1063,2,9,31,7
"G4800130","2000","Texas","48","480","Atascosa County","013","0130","Atascosa County",13764,134,155,4226,705,14522,96,155,4235,636
"G4800150","2000","Texas","48","480","Austin County","015","0150","Austin County",9320,1132,30,896,204,9604,1377,36,823,168
"G4800170","2000","Texas","48","480","Bailey County","017","0170","Bailey County",2110,37,21,976,85,2287,47,22,919,90
"G4800190","2000","Texas","48","480","Bandera County","019","0190","Bandera County",8255,26,85,250,164,8335,32,74,259,165
"G4800210","2000","Texas","48","480","Bastrop County","021","0210","Bastrop County",23562,2658,237,2536,645,22765,2414,167,2150,599
"G4800230","2000","Texas","48","480","Baylor County","023","0230","Baylor County",1744,69,12,82,26,1979,68,12,80,21
"G4800250","2000","Texas","48","480","Bee County","025","0250","Bee County",11917,2905,68,4073,367,10040,298,69,2300,322
"G4800270","2000","Texas","48","480","Bell County","027","0270","Bell County",75831,24935,934,13403,4364,75069,23689,785,14159,4805
"G4800290","2000","Texas","48","480","Bexar County","029","0290","Bexar County",467229,48474,5619,131251,24968,491893,51551,5574,140617,25755
"G4800310","2000","Texas","48","480","Blanco County","031","0310","Blanco County",3768,35,33,260,64,3890,27,17,252,72
"G4800330","2000","Texas","48","480","Borden County","033","0330","Borden County",336,0,1,23,10,324,1,1,23,10
"G4800350","2000","Texas","48","480","Bosque County","035","0350","Bosque County",7582,159,58,484,137,8031,171,36,430,116
"G4800370","2000","Texas","48","480","Bowie County","037","0370","Bowie County",32845,10580,287,811,520,32579,10333,234,612,505
"G4800390","2000","Texas","48","480","Brazoria County","039","0390","Brazoria County",94209,11959,725,15110,2834,92174,8581,555,13086,2534
"G4800410","2000","Texas","48","480","Brazos County","041","0410","Brazos County",57143,7571,271,10433,1565,56336,8762,277,8616,1441
"G4800430","2000","Texas","48","480","Brewster County","043","0430","Brewster County",3526,75,35,629,146,3663,33,40,601,118
"G4800450","2000","Texas","48","480","Briscoe County","045","0450","Briscoe County",728,24,1,103,16,764,17,6,103,28
"G4800470","2000","Texas","48","480","Brooks County","047","0470","Brooks County",2943,7,16,826,76,3106,8,21,908,65
"G4800490","2000","Texas","48","480","Brown County","049","0490","Brown County",16083,878,94,1229,303,16827,631,104,1201,324
"G4800510","2000","Texas","48","480","Burleson County","051","0510","Burleson County",5959,1127,34,734,157,6240,1354,49,657,159
"G4800530","2000","Texas","48","480","Burnet County","053","0530","Burnet County",14792,195,116,1171,255,15818,324,116,1075,285
"G4800550","2000","Texas","48","480","Caldwell County","055","0550","Caldwell County",11146,1279,104,2927,435,11431,1456,92,2877,447
"G4800570","2000","Texas","48","480","Calhoun County","057","0570","Calhoun County",8097,272,58,1692,250,8015,270,44,1720,229
"G4800590","2000","Texas","48","480","Callahan County","059","0590","Callahan County",5925,16,44,206,76,6306,13,37,184,98
"G4800610","2000","Texas","48","480","Cameron County","061","0610","Cameron County",128818,856,729,26344,3762,140321,761,742,28958,3936
"G4800630","2000","Texas","48","480","Camp County","063","0630","Camp County",3939,1005,21,643,55,4091,1212,19,495,69
"G4800650","2000","Texas","48","480","Carson County","065","0650","Carson County",2983,21,36,106,42,3130,17,29,102,50
"G4800670","2000","Texas","48","480","Cass County","067","0670","Cass County",11574,2651,70,145,164,12227,3276,73,103,155
"G4800690","2000","Texas","48","480","Castro County","069","0690","Castro County",3119,98,43,808,85,3124,90,54,779,85
"G4800710","2000","Texas","48","480","Chambers County","071","0710","Chambers County",10620,1236,67,978,154,10695,1306,57,765,153
"G4800730","2000","Texas","48","480","Cherokee County","073","0730","Cherokee County",16900,3910,105,2201,333,17785,3536,115,1481,293
"G4800750","2000","Texas","48","480","Childress County","075","0750","Childress County",2661,909,15,858,74,2544,174,10,376,67
"G4800770","2000","Texas","48","480","Clay County","077","0770","Clay County",5089,26,49,95,74,5405,20,64,102,82
"G4800790","2000","Texas","48","480","Cochran County","079","0790","Cochran County",1148,79,17,501,43,1257,90,14,529,52
"G4800810","2000","Texas","48","480","Coke County","081","0810","Coke County",1684,73,13,133,29,1749,2,17,139,25
"G4800830","2000","Texas","48","480","Coleman County","083","0830","Coleman County",3885,96,29,333,87,4291,106,28,291,89
"G4800850","2000","Texas","48","480","Collin County","085","0850","Collin County",199433,11326,1146,28574,5154,200748,12235,1177,26660,5222
"G4800870","2000","Texas","48","480","Collingsworth County","087","0870","Collingsworth County",1238,71,29,172,35,1321,100,23,183,34
"G4800890","2000","Texas","48","480","Colorado County","089","0890","Colorado County",7218,1387,43,1115,185,7623,1630,32,979,178
"G4800910","2000","Texas","48","480","Comal County","091","0910","Comal County",33970,380,225,2871,775,35531,361,189,2961,758
"G4800930","2000","Texas","48","480","Comanche County","093","0930","Comanche County",5916,51,44,717,133,6329,11,41,662,122
"G4800950","2000","Texas","48","480","Concho County","095","0950","Concho County",2305,38,8,177,28,1193,1,11,184,21
"G4800970","2000","Texas","48","480","Cooke County","097","0970","Cooke County",15761,585,171,1131,292,16544,527,191,869,292
"G4800990","2000","Texas","48","480","Coryell County","099","0990","Coryell County",25328,8102,353,3308,1358,23618,8242,306,3066,1297
"G4801010","2000","Texas","48","480","Cottle County","101","1010","Cottle County",732,84,0,59,12,819,104,0,78,16
"G4801030","2000","Texas","48","480","Crane County","103","1030","Crane County",1430,51,22,388,54,1515,65,17,405,49
"G4801050","2000","Texas","48","480","Crockett County","105","1050","Crockett County",1528,15,8,430,50,1601,13,16,390,48
"G4801070","2000","Texas","48","480","Crosby County","107","1070","Crosby County",2139,123,21,1021,67,2371,152,17,1100,61
"G4801090","2000","Texas","48","480","Culberson County","109","1090","Culberson County",1060,12,7,392,36,991,9,7,432,29
"G4801110","2000","Texas","48","480","Dallam County","111","1110","Dallam County",2587,57,26,397,75,2555,45,30,388,62
"G4801130","2000","Texas","48","480","Dallas County","113","1130","Dallas County",648618,207310,6343,214566,31363,646151,243247,6156,186584,28561
"G4801150","2000","Texas","48","480","Dawson County","115","1150","Dawson County",5789,1055,23,1302,136,5070,242,22,1217,129
"G4801170","2000","Texas","48","480","Deaf Smith County","117","1170","Deaf Smith County",6494,132,71,2167,204,6921,148,77,2160,187
"G4801190","2000","Texas","48","480","Delta County","119","1190","Delta County",2288,201,17,37,45,2396,240,24,34,45
"G4801210","2000","Texas","48","480","Denton County","121","1210","Denton County",175622,12017,1239,21648,4842,178233,13352,1294,20089,4640
"G4801230","2000","Texas","48","480","DeWitt County","123","1230","DeWitt County",7512,1327,75,1165,197,7781,882,34,886,154
"G4801250","2000","Texas","48","480","Dickens County","125","1250","Dickens County",1147,195,3,202,18,997,31,7,149,13
"G4801270","2000","Texas","48","480","Dimmit County","127","1270","Dimmit County",3814,44,35,956,126,4072,46,37,987,131
"G4801290","2000","Texas","48","480","Donley County","129","1290","Donley County",1699,72,14,59,15,1800,79,20,49,21
"G4801310","2000","Texas","48","480","Duval County","131","1310","Duval County",5206,56,31,1101,189,5319,15,39,945,219
"G4801330","2000","Texas","48","480","Eastland County","133","1330","Eastland County",7996,247,43,462,122,8660,152,44,464,107
"G4801350","2000","Texas","48","480","Ector County","135","1350","Ector County",43335,2660,481,10778,1660,45922,2923,521,11097,1746
"G4801370","2000","Texas","48","480","Edwards County","137","1370","Edwards County",905,10,9,146,25,895,7,8,132,25
"G4801390","2000","Texas","48","480","Ellis County","139","1390","Ellis County",44322,4536,332,4938,1068,45467,5090,330,4269,1008
"G4801410","2000","Texas","48","480","El Paso County","141","1410","El Paso County",242228,11625,2748,60635,10535,260351,9184,2811,68388,11117
"G4801430","2000","Texas","48","480","Erath County","143","1430","Erath County",14510,175,106,1240,285,15100,94,112,1127,252
"G4801450","2000","Texas","48","480","Falls County","145","1450","Falls County",5374,2106,52,911,134,6050,2994,40,753,162
"G4801470","2000","Texas","48","480","Fannin County","147","1470","Fannin County",13921,1698,147,622,239,13122,790,141,334,228
"G4801490","2000","Texas","48","480","Fayette County","149","1490","Fayette County",8879,699,41,810,120,9563,829,38,703,122
"G4801510","2000","Texas","48","480","Fisher County","151","1510","Fisher County",1742,57,8,252,33,1896,63,8,257,28
"G4801530","2000","Texas","48","480","Floyd County","153","1530","Floyd County",2755,125,24,780,77,3008,138,35,765,64
"G4801550","2000","Texas","48","480","Foard County","155","1550","Foard County",633,19,5,81,14,732,34,5,88,11
"G4801570","2000","Texas","48","480","Fort Bend County","157","1570","Fort Bend County",101114,33958,551,36187,4627,100782,36398,495,35889,4451
"G4801590","2000","Texas","48","480","Franklin County","159","1590","Franklin County",4044,194,23,282,47,4392,179,37,224,36
"G4801610","2000","Texas","48","480","Freestone County","161","1610","Freestone County",6928,1874,43,450,85,6573,1504,24,297,89
"G4801630","2000","Texas","48","480","Frio County","163","1630","Frio County",6251,773,54,1620,213,5428,19,40,1661,193
"G4801650","2000","Texas","48","480","Gaines County","165","1650","Gaines County",5693,167,56,1045,161,5921,163,54,1028,179
"G4801670","2000","Texas","48","480","Galveston County","167","1670","Galveston County",89692,17692,597,11903,2596,92138,20933,584,11420,2603
"G4801690","2000","Texas","48","480","Garza County","169","1690","Garza County",1927,125,5,436,84,1715,109,7,402,62
"G4801710","2000","Texas","48","480","Gillespie County","171","1710","Gillespie County",9062,27,42,591,119,10258,16,26,547,126
"G4801730","2000","Texas","48","480","Glasscock County","173","1730","Glasscock County",564,6,0,144,19,526,1,2,128,16
"G4801750","2000","Texas","48","480","Goliad County","175","1750","Goliad County",2850,151,28,356,60,2874,183,10,356,60
"G4801770","2000","Texas","48","480","Gonzales County","177","1770","Gonzales County",6617,736,58,1641,187,6841,827,41,1493,187
"G4801790","2000","Texas","48","480","Gray County","179","1790","Gray County",9078,961,103,1177,275,9607,369,111,787,276
"G4801810","2000","Texas","48","480","Grayson County","181","1810","Grayson County",46618,3025,672,2101,1163,49825,3446,774,1783,1188
"G4801830","2000","Texas","48","480","Gregg County","183","1830","Gregg County",39211,10312,285,3264,836,41973,11803,294,2579,822
"G4801850","2000","Texas","48","480","Grimes County","185","1850","Grimes County",8874,2664,41,914,229,8035,2036,35,565,159
"G4801870","2000","Texas","48","480","Guadalupe County","187","1870","Guadalupe County",34006,2185,257,6035,1350,35116,2275,229,6184,1386
"G4801890","2000","Texas","48","480","Hale County","189","1890","Hale County",12053,1237,161,4641,426,12385,884,174,4180,461
"G4801910","2000","Texas","48","480","Hall County","191","1910","Hall County",1275,154,8,355,17,1447,157,12,328,29
"G4801930","2000","Texas","48","480","Hamilton County","193","1930","Hamilton County",3711,4,17,200,45,4009,8,19,175,41
"G4801950","2000","Texas","48","480","Hansford County","195","1950","Hansford County",2079,1,17,493,46,2210,1,23,457,42
"G4801970","2000","Texas","48","480","Hardeman County","197","1970","Hardeman County",1870,113,23,186,38,2165,115,13,163,38
"G4801990","2000","Texas","48","480","Hardin County","199","1990","Hardin County",21455,1580,88,265,242,22222,1744,66,208,203
"G4802010","2000","Texas","48","480","Harris County","201","2010","Harris County",1000933,293148,7802,339709,52290,996190,335471,7378,319295,48362
"G4802030","2000","Texas","48","480","Harrison County","203","2030","Harrison County",21664,6900,123,1098,330,22649,8026,94,895,331
"G4802050","2000","Texas","48","480","Hartley County","205","2050","Hartley County",2418,438,20,430,52,2071,13,4,64,27
"G4802070","2000","Texas","48","480","Haskell County","207","2070","Haskell County",2367,78,20,345,58,2677,92,13,376,67
"G4802090","2000","Texas","48","480","Hays County","209","2090","Hays County",38334,2061,383,7095,1247,38680,1527,295,6784,1183
"G4802110","2000","Texas","48","480","Hemphill County","211","2110","Hemphill County",1435,49,15,166,21,1502,3,9,128,23
"G4802130","2000","Texas","48","480","Henderson County","213","2130","Henderson County",31729,2281,211,1223,485,33121,2561,188,1014,464
"G4802150","2000","Texas","48","480","Hidalgo County","215","2150","Hidalgo County",214647,1891,1197,52673,6115,227878,916,1205,56997,5944
"G4802170","2000","Texas","48","480","Hill County","217","2170","Hill County",13323,1106,72,1119,267,13877,1285,69,917,286
"G4802190","2000","Texas","48","480","Hockley County","219","2190","Hockley County",8158,425,101,2205,257,8739,421,86,2077,247
"G4802210","2000","Texas","48","480","Hood County","221","2210","Hood County",19062,76,163,586,265,19890,58,176,545,279
"G4802230","2000","Texas","48","480","Hopkins County","223","2230","Hopkins County",13204,1254,98,861,242,13996,1300,120,691,194
"G4802250","2000","Texas","48","480","Houston County","225","2250","Houston County",8335,3547,31,346,96,7564,2929,30,226,81
"G4802270","2000","Texas","48","480","Howard County","227","2270","Howard County",14677,804,117,2183,424,12273,586,80,2200,283
"G4802290","2000","Texas","48","480","Hudspeth County","229","2290","Hudspeth County",1461,8,19,164,44,1456,3,28,135,26
"G4802310","2000","Texas","48","480","Hunt County","231","2310","Hunt County",31593,3452,299,1943,634,32420,3790,260,1538,667
"G4802330","2000","Texas","48","480","Hutchinson County","233","2330","Hutchinson County",10170,294,142,879,260,10586,280,181,797,268
"G4802350","2000","Texas","48","480","Irion County","235","2350","Irion County",804,3,8,58,14,802,4,6,58,14
"G4802370","2000","Texas","48","480","Jack County","237","2370","Jack County",4022,445,33,241,46,3749,41,26,121,39
"G4802390","2000","Texas","48","480","Jackson County","239","2390","Jackson County",5407,494,26,975,174,5601,605,30,909,170
"G4802410","2000","Texas","48","480","Jasper County","241","2410","Jasper County",13491,3048,76,486,207,14364,3293,72,363,204
"G4802430","2000","Texas","48","480","Jeff Davis County","243","2430","Jeff Davis County",1016,10,3,68,31,982,10,4,48,35
"G4802450","2000","Texas","48","480","Jefferson County","245","2450","Jefferson County",72598,41885,483,9740,1983,71676,43161,374,8348,1803
"G4802470","2000","Texas","48","480","Jim Hogg County","247","2470","Jim Hogg County",2077,16,17,433,53,2171,8,24,414,68
"G4802490","2000","Texas","48","480","Jim Wells County","249","2490","Jim Wells County",14907,119,129,3546,479,15727,118,114,3710,477
"G4802510","2000","Texas","48","480","Johnson County","251","2510","Johnson County",56507,1794,401,3583,1029,57635,1372,408,3039,1043
"G4802530","2000","Texas","48","480","Jones County","253","2530","Jones County",9326,2078,57,886,127,7052,314,45,764,136
"G4802550","2000","Texas","48","480","Karnes County","255","2550","Karnes County",5672,1522,74,1677,228,4916,145,31,1060,121
"G4802570","2000","Texas","48","480","Kaufman County","257","2570","Kaufman County",28475,3523,229,2391,566,29362,3988,208,1992,579
"G4802590","2000","Texas","48","480","Kendall County","259","2590","Kendall County",10708,45,61,561,193,11339,38,72,551,175
"G4802610","2000","Texas","48","480","Kenedy County","261","2610","Kenedy County",137,1,1,73,5,130,2,2,61,2
"G4802630","2000","Texas","48","480","Kent County","263","2630","Kent County",389,0,2,19,1,431,2,1,13,1
"G4802650","2000","Texas","48","480","Kerr County","265","2650","Kerr County",18479,414,119,1557,352,20323,362,125,1567,355
"G4802670","2000","Texas","48","480","Kimble County","267","2670","Kimble County",1916,2,12,184,35,2118,2,3,171,25
"G4802690","2000","Texas","48","480","King County","269","2690","King County",161,0,2,7,4,174,0,2,4,2
"G4802710","2000","Texas","48","480","Kinney County","271","2710","Kinney County",1291,25,3,316,53,1271,32,8,317,63
"G4802730","2000","Texas","48","480","Kleberg County","273","2730","Kleberg County",11336,629,96,3282,509,11339,538,96,3208,516
"G4802750","2000","Texas","48","480","Knox County","275","2750","Knox County",1495,131,20,314,48,1667,163,26,328,61
"G4802770","2000","Texas","48","480","Lamar County","277","2770","Lamar County",19242,2904,256,424,321,20748,3630,266,346,362
"G4802790","2000","Texas","48","480","Lamb County","279","2790","Lamb County",5389,298,51,1262,134,5804,334,49,1249,139
"G4802810","2000","Texas","48","480","Lampasas County","281","2810","Lampasas County",7559,280,64,630,181,7850,270,60,668,200
"G4802830","2000","Texas","48","480","La Salle County","283","2830","La Salle County",2511,187,11,348,61,2268,21,9,386,64
"G4802850","2000","Texas","48","480","Lavaca County","285","2850","Lavaca County",8036,615,18,483,111,8650,690,18,481,108
"G4802870","2000","Texas","48","480","Lee County","287","2870","Lee County",5983,942,45,782,140,6009,950,27,649,130
"G4802890","2000","Texas","48","480","Leon County","289","2890","Leon County",6318,712,23,392,80,6491,881,29,326,83
"G4802910","2000","Texas","48","480","Liberty County","291","2910","Liberty County",27122,4093,163,2418,517,28233,4903,164,2058,483
"G4802930","2000","Texas","48","480","Limestone County","293","2930","Limestone County",7710,2139,47,1137,165,7892,2066,53,678,164
"G4802950","2000","Texas","48","480","Lipscomb County","295","2950","Lipscomb County",1210,6,23,209,38,1323,10,19,190,29
"G4802970","2000","Texas","48","480","Live Oak County","297","2970","Live Oak County",5854,289,28,487,111,4889,12,22,489,128
