GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,B21AA2010,B21AB2010,B21AC2010,B21AD2010,B21AE2010,B21AF2010,B21AG2010,B21AH2010,B21AI2010,B21AJ2010
"G1800290","2010","Indiana","18","180","Dearborn County","029","0290","Dearborn County",24232,177,50,174,237,24548,123,37,216,253
"G1800310","2010","Indiana","18","180","Decatur County","031","0310","Decatur County",12380,45,14,191,120,12673,37,25,150,105
"G1800330","2010","Indiana","18","180","DeKalb County","033","0330","DeKalb County",20293,77,52,270,250,20638,71,47,288,237
"G1800350","2010","Indiana","18","180","Delaware County","035","0350","Delaware County",50415,3928,148,917,1198,54457,4218,154,961,1275
"G1800370","2010","Indiana","18","180","Dubois County","037","0370","Dubois County",19528,77,32,807,181,20311,45,34,686,188
"G1800390","2010","Indiana","18","180","Elkhart County","039","0390","Elkhart County",80229,5615,395,8754,2465,83563,5692,352,8034,2460
"G1800410","2010","Indiana","18","180","Fayette County","041","0410","Fayette County",11511,159,13,77,131,12021,163,19,78,105
"G1800430","2010","Indiana","18","180","Floyd County","043","0430","Floyd County",32569,1864,71,843,789,34839,2009,97,743,754
"G1800450","2010","Indiana","18","180","Fountain County","045","0450","Fountain County",8319,15,27,87,86,8483,13,27,94,89
"G1800470","2010","Indiana","18","180","Franklin County","047","0470","Franklin County",11340,18,17,75,90,11363,19,17,57,91
"G1800490","2010","Indiana","18","180","Fulton County","049","0490","Fulton County",9801,85,53,300,120,9999,65,43,261,109
"G1800510","2010","Indiana","18","180","Gibson County","051","0510","Gibson County",15784,330,35,167,260,16202,267,37,150,271
"G1800530","2010","Indiana","18","180","Grant County","053","0530","Grant County",29453,2498,120,746,870,32358,2390,114,681,831
"G1800550","2010","Indiana","18","180","Greene County","055","0550","Greene County",16245,33,43,92,144,16303,16,50,97,142
"G1800570","2010","Indiana","18","180","Hamilton County","057","0570","Hamilton County",118521,4739,273,8025,2430,124464,4864,256,8517,2480
"G1800590","2010","Indiana","18","180","Hancock County","059","0590","Hancock County",32784,710,71,379,442,33860,742,83,502,429
"G1800610","2010","Indiana","18","180","Harrison County","061","0610","Harrison County",19133,115,46,181,205,19208,63,42,192,179
"G1800630","2010","Indiana","18","180","Hendricks County","063","0630","Hendricks County",64898,3987,134,2285,1190,66219,3097,159,2346,1133
"G1800650","2010","Indiana","18","180","Henry County","065","0650","Henry County",23665,887,41,201,293,23686,183,31,178,297
"G1800670","2010","Indiana","18","180","Howard County","067","0670","Howard County",35155,2782,141,725,984,38129,2898,145,734,1059
"G1800690","2010","Indiana","18","180","Huntington County","069","0690","Huntington County",17689,87,70,172,221,18373,73,70,171,198
"G1800710","2010","Indiana","18","180","Jackson County","071","0710","Jackson County",19823,170,49,776,275,20221,112,40,629,281
"G1800730","2010","Indiana","18","180","Jasper County","073","0730","Jasper County",15929,141,31,392,173,16127,71,37,407,170
"G1800750","2010","Indiana","18","180","Jay County","075","0750","Jay County",10167,34,9,193,83,10452,26,14,166,109
"G1800770","2010","Indiana","18","180","Jefferson County","077","0770","Jefferson County",14891,237,36,256,214,15985,305,33,266,205
"G1800790","2010","Indiana","18","180","Jennings County","079","0790","Jennings County",13793,127,17,167,184,13818,89,13,168,149
"G1800810","2010","Indiana","18","180","Johnson County","081","0810","Johnson County",64235,947,160,2330,1025,66905,631,155,2152,1114
"G1800830","2010","Indiana","18","180","Knox County","083","0830","Knox County",18228,572,44,245,249,18247,437,29,167,222
"G1800850","2010","Indiana","18","180","Kosciusko County","085","0850","Kosciusko County",35709,345,117,1734,561,36479,227,115,1566,505
"G1800870","2010","Indiana","18","180","LaGrange County","087","0870","LaGrange County",18072,72,37,388,159,17802,45,34,368,151
"G1800890","2010","Indiana","18","180","Lake County","089","0890","Lake County",157185,58041,816,17649,5692,162227,70222,812,17393,5968
"G1800910","2010","Indiana","18","180","LaPorte County","091","0910","LaPorte County",47521,7169,140,1531,1280,46266,4832,166,1299,1263
"G1800930","2010","Indiana","18","180","Lawrence County","093","0930","Lawrence County",22200,113,81,178,231,22705,73,77,197,279
"G1800950","2010","Indiana","18","180","Madison County","095","0950","Madison County",56911,6147,171,1392,1145,58541,4816,149,1179,1185
"G1800970","2010","Indiana","18","180","Marion County","097","0970","Marion County",275594,110667,1497,35562,12367,291259,130308,1404,31645,13090
"G1800990","2010","Indiana","18","180","Marshall County","099","0990","Marshall County",21644,136,62,1071,369,22356,84,54,924,351
"G1801010","2010","Indiana","18","180","Martin County","101","1010","Martin County",5139,9,19,21,35,5025,1,11,32,42
"G1801030","2010","Indiana","18","180","Miami County","103","1030","Miami County",17560,1435,181,193,318,16316,238,154,169,339
"G1801050","2010","Indiana","18","180","Monroe County","105","1050","Monroe County",60265,2308,173,4404,1690,60844,2183,180,4197,1730
"G1801070","2010","Indiana","18","180","Montgomery County","107","1070","Montgomery County",18175,216,50,520,244,18134,111,48,399,227
"G1801090","2010","Indiana","18","180","Morgan County","109","1090","Morgan County",33381,104,106,219,354,33926,72,94,280,358
"G1801110","2010","Indiana","18","180","Newton County","111","1110","Newton County",6916,30,23,144,81,6784,26,19,152,69
"G1801130","2010","Indiana","18","180","Noble County","113","1130","Noble County",21918,116,54,1396,301,22052,69,48,1258,324
"G1801150","2010","Indiana","18","180","Ohio County","115","1150","Ohio County",2976,12,4,18,23,3036,10,8,20,21
"G1801170","2010","Indiana","18","180","Orange County","117","1170","Orange County",9542,105,30,65,119,9703,65,32,64,115
"G1801190","2010","Indiana","18","180","Owen County","119","1190","Owen County",10613,38,37,45,85,10516,27,38,71,105
"G1801210","2010","Indiana","18","180","Parke County","121","1210","Parke County",7965,40,24,42,52,8706,357,40,66,47
"G1801230","2010","Indiana","18","180","Perry County","123","1230","Perry County",9645,457,18,55,74,8912,14,18,69,76
"G1801250","2010","Indiana","18","180","Pike County","125","1250","Pike County",6305,18,12,32,52,6305,21,15,35,50
"G1801270","2010","Indiana","18","180","Porter County","127","1270","Porter County",73802,2353,237,2831,1541,76193,2541,257,3017,1571
"G1801290","2010","Indiana","18","180","Posey County","129","1290","Posey County",12523,134,24,75,137,12662,99,24,92,140
"G1801310","2010","Indiana","18","180","Pulaski County","131","1310","Pulaski County",6585,48,21,40,73,6440,40,19,72,64
"G1801330","2010","Indiana","18","180","Putnam County","133","1330","Putnam County",18220,1315,54,253,209,17229,190,44,244,205
"G1801350","2010","Indiana","18","180","Randolph County","135","1350","Randolph County",12357,70,39,313,131,12801,47,50,218,145
"G1801370","2010","Indiana","18","180","Ripley County","137","1370","Ripley County",13875,44,20,160,116,14257,25,31,148,142
"G1801390","2010","Indiana","18","180","Rush County","139","1390","Rush County",8349,68,12,81,67,8596,64,20,66,69
"G1801410","2010","Indiana","18","180","St. Joseph County","141","1410","St. Joseph County",101972,15994,498,7241,3707,108000,17964,532,7020,4003
"G1801430","2010","Indiana","18","180","Scott County","143","1430","Scott County",11693,33,25,118,82,11974,24,21,115,96
"G1801450","2010","Indiana","18","180","Shelby County","145","1450","Shelby County",20938,263,44,523,252,21464,192,51,448,261
"G1801470","2010","Indiana","18","180","Spencer County","147","1470","Spencer County",10206,58,20,177,81,10089,38,21,177,85
"G1801490","2010","Indiana","18","180","Starke County","149","1490","Starke County",11195,44,40,115,142,11488,22,36,130,151
"G1801510","2010","Indiana","18","180","Steuben County","151","1510","Steuben County",16670,117,41,266,156,16428,62,52,232,161
"G1801530","2010","Indiana","18","180","Sullivan County","153","1530","Sullivan County",10520,943,30,71,104,9612,18,28,34,115
"G1801550","2010","Indiana","18","180","Switzerland County","155","1550","Switzerland County",5285,20,9,53,45,5096,12,9,46,38
"G1801570","2010","Indiana","18","180","Tippecanoe County","157","1570","Tippecanoe County",73262,3407,231,9226,1914,71928,3506,222,7226,1858
"G1801590","2010","Indiana","18","180","Tipton County","159","1590","Tipton County",7646,19,9,95,77,7905,10,14,82,79
"G1801610","2010","Indiana","18","180","Union County","161","1610","Union County",3637,12,10,18,37,3694,21,13,32,42
"G1801630","2010","Indiana","18","180","Vanderburgh County","163","1630","Vanderburgh County",74589,7965,216,1964,1937,80293,8382,183,2010,2164
"G1801650","2010","Indiana","18","180","Vermillion County","165","1650","Vermillion County",7887,15,14,41,64,8045,9,23,43,71
"G1801670","2010","Indiana","18","180","Vigo County","167","1670","Vigo County",47265,4580,212,1269,1219,47942,2857,152,1185,1167
"G1801690","2010","Indiana","18","180","Wabash County","169","1690","Wabash County",15394,77,112,201,190,16370,86,105,176,177
"G1801710","2010","Indiana","18","180","Warren County","171","1710","Warren County",4192,6,7,31,33,4171,5,6,31,26
"G1801730","2010","Indiana","18","180","Warrick County","173","1730","Warrick County",27873,424,69,623,413,28827,379,55,646,380
"G1801750","2010","Indiana","18","180","Washington County","175","1750","Washington County",13850,40,28,79,116,13864,24,34,102,125
"G1801770","2010","Indiana","18","180","Wayne County","177","1770","Wayne County",29950,1799,77,731,906,32190,1619,94,630,921
"G1801790","2010","Indiana","18","180","Wells County","179","1790","Wells County",13210,52,45,160,135,13692,44,31,158,109
"G1801810","2010","Indiana","18","180","White County","181","1810","White County",11334,42,38,536,170,11798,26,33,482,184
"G1801830","2010","Indiana","18","180","Whitley County","183","1830","Whitley County",16137,58,48,116,194,16342,41,44,128,184
"G1900010","2010","Iowa","19","190","Adair County","001","0010","Adair County",3747,5,3,28,24,3811,6,1,29,28
"G1900030","2010","Iowa","19","190","Adams County","003","0030","Adams County",1956,5,11,11,11,1997,3,8,16,11
"G1900050","2010","Iowa","19","190","Allamakee County","005","0050","Allamakee County",6986,64,18,196,46,6764,49,18,147,42
"G1900070","2010","Iowa","19","190","Appanoose County","007","0070","Appanoose County",6132,35,13,36,55,6454,28,19,35,80
"G1900090","2010","Iowa","19","190","Audubon County","009","0090","Audubon County",2913,6,3,16,19,3119,4,5,16,18
"G1900110","2010","Iowa","19","190","Benton County","011","0110","Benton County",12762,64,21,57,123,12807,38,24,64,116
"G1900130","2010","Iowa","19","190","Black Hawk County","013","0130","Black Hawk County",54536,5522,129,2013,1508,57679,6118,168,1940,1477
"G1900150","2010","Iowa","19","190","Boone County","015","0150","Boone County",12774,135,47,120,126,12735,71,34,124,140
"G1900170","2010","Iowa","19","190","Bremer County","017","0170","Bremer County",11530,107,12,100,120,12071,84,4,137,111
"G1900190","2010","Iowa","19","190","Buchanan County","019","0190","Buchanan County",10161,35,20,68,117,10344,32,12,59,110
"G1900210","2010","Iowa","19","190","Buena Vista County","021","0210","Buena Vista County",8042,301,30,1602,167,8299,239,21,1367,192
"G1900230","2010","Iowa","19","190","Butler County","023","0230","Butler County",7215,19,8,35,60,7421,7,13,38,51
"G1900250","2010","Iowa","19","190","Calhoun County","025","0250","Calhoun County",4632,9,7,18,31,4894,13,12,25,29
"G1900270","2010","Iowa","19","190","Carroll County","027","0270","Carroll County",9839,48,13,143,98,10411,35,12,129,88
"G1900290","2010","Iowa","19","190","Cass County","029","0290","Cass County",6641,23,13,89,53,6995,12,15,82,33
"G1900310","2010","Iowa","19","190","Cedar County","031","0310","Cedar County",8922,30,13,76,110,9168,22,16,55,87
"G1900330","2010","Iowa","19","190","Cerro Gordo County","033","0330","Cerro Gordo County",20325,356,44,439,378,21639,222,47,363,338
"G1900350","2010","Iowa","19","190","Cherokee County","035","0350","Cherokee County",5738,48,16,98,54,5929,18,16,104,51
"G1900370","2010","Iowa","19","190","Chickasaw County","037","0370","Chickasaw County",6091,20,5,110,29,6028,21,5,99,31
"G1900390","2010","Iowa","19","190","Clarke County","039","0390","Clarke County",4342,24,16,200,44,4416,15,13,171,45
"G1900410","2010","Iowa","19","190","Clay County","041","0410","Clay County",7823,46,17,185,100,8254,23,21,111,87
"G1900430","2010","Iowa","19","190","Clayton County","043","0430","Clayton County",8868,33,14,93,71,8863,28,6,76,77
"G1900450","2010","Iowa","19","190","Clinton County","045","0450","Clinton County",22608,690,54,332,481,23544,601,67,321,418
"G1900470","2010","Iowa","19","190","Crawford County","047","0470","Crawford County",7068,138,30,1286,163,7100,70,29,1096,116
"G1900490","2010","Iowa","19","190","Dallas County","049","0490","Dallas County",29735,492,58,1552,512,31236,426,69,1558,497
"G1900510","2010","Iowa","19","190","Davis County","051","0510","Davis County",4266,5,10,20,39,4348,2,9,25,29
"G1900530","2010","Iowa","19","190","Decatur County","053","0530","Decatur County",4005,108,12,65,48,4063,44,21,51,40
"G1900550","2010","Iowa","19","190","Delaware County","055","0550","Delaware County",8752,29,8,38,48,8755,19,10,38,67
"G1900570","2010","Iowa","19","190","Des Moines County","057","0570","Des Moines County",17749,1083,55,267,446,18955,965,44,276,485
"G1900590","2010","Iowa","19","190","Dickinson County","059","0590","Dickinson County",8129,16,5,44,66,8257,13,8,70,59
"G1900610","2010","Iowa","19","190","Dubuque County","061","0610","Dubuque County",43291,1264,88,891,598,44801,1222,90,789,619
"G1900630","2010","Iowa","19","190","Emmet County","063","0630","Emmet County",4775,39,32,221,76,4816,26,37,198,82
"G1900650","2010","Iowa","19","190","Fayette County","065","0650","Fayette County",10052,145,14,113,108,10201,53,7,102,85
"G1900670","2010","Iowa","19","190","Floyd County","067","0670","Floyd County",7658,98,7,165,61,7962,105,16,167,64
"G1900690","2010","Iowa","19","190","Franklin County","069","0690","Franklin County",4991,23,5,266,95,5010,15,15,186,74
"G1900710","2010","Iowa","19","190","Fremont County","071","0710","Fremont County",3565,23,14,57,36,3647,16,9,43,31
"G1900730","2010","Iowa","19","190","Greene County","073","0730","Greene County",4493,14,13,65,28,4615,12,12,50,34
"G1900750","2010","Iowa","19","190","Grundy County","075","0750","Grundy County",6061,15,3,32,45,6208,13,1,33,42
"G1900770","2010","Iowa","19","190","Guthrie County","077","0770","Guthrie County",5312,11,10,62,48,5375,5,12,64,55
"G1900790","2010","Iowa","19","190","Hamilton County","079","0790","Hamilton County",7278,30,22,364,98,7425,20,11,309,116
"G1900810","2010","Iowa","19","190","Hancock County","081","0810","Hancock County",5467,28,4,103,54,5490,28,12,103,52
"G1900830","2010","Iowa","19","190","Hardin County","083","0830","Hardin County",8244,183,20,162,108,8555,34,22,123,83
"G1900850","2010","Iowa","19","190","Harrison County","085","0850","Harrison County",7207,13,26,25,77,7451,12,17,51,49
"G1900870","2010","Iowa","19","190","Henry County","087","0870","Henry County",9373,312,43,399,183,9184,135,18,358,140
"G1900890","2010","Iowa","19","190","Howard County","089","0890","Howard County",4652,14,4,31,45,4728,11,6,39,36
