GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,B5S001,B5S002,B5S003,B5S004,B5S005,B5S006,B5S007,B5S008,B5S009,B5S010,B5S011,B5S012,B5S013,B5S014
"G4803330","1960","Texas","480","Mills","3330","Mills",2196,0,0,0,0,3,0,2267,1,0,0,0,0,0
"G4803350","1960","Texas","480","Mitchell","3350","Mitchell",5140,410,2,0,0,0,0,5283,420,0,0,0,0,0
"G4803370","1960","Texas","480","Montague","3370","Montague",7225,0,0,0,0,0,1,7666,0,0,1,0,0,0
"G4803390","1960","Texas","480","Montgomery","3390","Montgomery",10421,2932,7,0,2,1,3,10272,3193,5,1,1,0,1
"G4803410","1960","Texas","480","Moore","3410","Moore",7451,1,33,1,0,0,0,7258,1,26,2,0,0,0
"G4803430","1960","Texas","480","Morris","3430","Morris",4572,1641,0,2,0,0,3,4604,1743,1,4,0,0,6
"G4803450","1960","Texas","480","Motley","3450","Motley",1330,128,0,0,0,0,0,1274,138,0,0,0,0,0
"G4803470","1960","Texas","480","Nacogdoches","3470","Nacogdoches",10162,3539,3,4,0,0,4,10355,3969,3,5,0,0,2
"G4803490","1960","Texas","480","Navarro","3490","Navarro",12456,4028,4,7,2,0,1,13400,4503,7,14,1,0,0
"G4803510","1960","Texas","480","Newton","3510","Newton",3533,1687,0,0,0,0,0,3392,1759,0,1,0,0,0
"G4803530","1960","Texas","480","Nolan","3530","Nolan",9047,365,0,0,0,0,1,9164,383,0,0,1,2,0
"G4803550","1960","Texas","480","Nueces","3550","Nueces",104658,4867,32,5,14,51,40,106522,5241,33,29,8,32,41
"G4803570","1960","Texas","480","Ochiltree","3570","Ochiltree",4785,0,10,0,0,0,0,4574,0,11,0,0,0,0
"G4803590","1960","Texas","480","Oldham","3590","Oldham",1132,2,0,0,0,0,0,792,2,0,0,0,0,0
"G4803610","1960","Texas","480","Orange","3610","Orange",27693,2920,10,9,0,16,2,26625,3039,14,23,0,4,2
"G4803630","1960","Texas","480","Palo Pinto","3630","Palo Pinto",9712,408,0,6,0,4,8,9871,470,1,22,0,5,9
"G4803650","1960","Texas","480","Panola","3650","Panola",5807,2497,1,1,0,0,1,5884,2677,1,1,0,0,0
"G4803670","1960","Texas","480","Parker","3670","Parker",11398,241,14,1,0,0,4,11015,191,11,0,0,0,5
"G4803690","1960","Texas","480","Parmer","3690","Parmer",4813,126,0,0,0,0,0,4525,116,1,0,0,0,2
"G4803710","1960","Texas","480","Pecos","3710","Pecos",6137,44,1,3,2,1,1,5726,37,2,2,0,0,1
"G4803730","1960","Texas","480","Polk","3730","Polk",4728,1986,183,0,0,2,5,4682,2082,190,0,0,0,3
"G4803750","1960","Texas","480","Potter","3750","Potter",55762,4059,54,16,28,12,24,51831,3652,55,53,18,6,10
"G4803770","1960","Texas","480","Presidio","3770","Presidio",2691,1,0,1,0,0,1,2764,0,0,2,0,0,0
"G4803790","1960","Texas","480","Rains","3790","Rains",1334,152,0,0,0,0,0,1352,154,1,0,0,0,0
"G4803810","1960","Texas","480","Randall","3810","Randall",16755,23,6,0,6,0,3,17086,30,2,0,2,0,0
"G4803830","1960","Texas","480","Reagan","3830","Reagan",1802,129,0,0,0,0,0,1718,133,0,0,0,0,0
"G4803850","1960","Texas","480","Real","3850","Real",1077,2,0,0,0,0,0,998,2,0,0,0,0,0
"G4803870","1960","Texas","480","Red River","3870","Red River",5754,1840,2,1,0,0,0,6100,1981,1,1,0,1,1
"G4803890","1960","Texas","480","Reeves","3890","Reeves",8875,308,3,3,0,0,0,8135,315,2,2,0,0,1
"G4803910","1960","Texas","480","Refugio","3910","Refugio",4936,503,0,0,0,0,4,5007,523,0,0,0,0,2
"G4803930","1960","Texas","480","Roberts","3930","Roberts",532,0,0,0,0,0,5,531,1,2,1,0,0,3
"G4803950","1960","Texas","480","Robertson","3950","Robertson",4721,3011,0,0,0,0,0,4891,3532,2,0,0,0,0
"G4803970","1960","Texas","480","Rockwall","3970","Rockwall",2182,675,17,0,0,0,0,2281,706,16,0,0,1,0
"G4803990","1960","Texas","480","Runnels","3990","Runnels",7161,200,1,0,0,0,1,7447,204,0,0,0,0,2
"G4804010","1960","Texas","480","Rusk","4010","Rusk",12679,5170,2,3,0,1,1,13129,5426,3,2,0,1,4
"G4804030","1960","Texas","480","Sabine","4030","Sabine",2696,938,2,0,0,0,0,2708,954,4,0,0,0,0
"G4804050","1960","Texas","480","San Augustine","4050","San Augustine",2360,1439,0,0,0,0,0,2353,1570,0,0,0,0,0
"G4804070","1960","Texas","480","San Jacinto","4070","San Jacinto",1496,1568,0,0,0,1,0,1448,1640,0,0,0,0,0
"G4804090","1960","Texas","480","San Patricio","4090","San Patricio",22137,409,2,1,0,8,5,22026,422,5,4,0,1,1
"G4804110","1960","Texas","480","San Saba","4110","San Saba",3178,24,0,0,0,0,1,3153,23,2,0,0,0,0
"G4804130","1960","Texas","480","Schleicher","4130","Schleicher",1373,38,0,0,0,0,3,1338,39,0,0,0,0,0
"G4804150","1960","Texas","480","Scurry","4150","Scurry",9913,283,2,0,0,0,1,9880,285,2,2,0,0,1
"G4804170","1960","Texas","480","Shackelford","4170","Shackelford",1914,54,1,0,0,0,0,1948,73,0,0,0,0,0
"G4804190","1960","Texas","480","Shelby","4190","Shelby",7478,2539,6,0,0,0,0,7740,2709,7,0,0,0,0
"G4804210","1960","Texas","480","Sherman","4210","Sherman",1320,0,0,0,0,0,0,1284,0,1,0,0,0,0
"G4804230","1960","Texas","480","Smith","4230","Smith",30610,11235,5,1,9,1,8,32356,12106,5,4,6,0,4
"G4804250","1960","Texas","480","Somervell","4250","Somervell",1272,1,0,0,0,0,0,1302,2,0,0,0,0,0
"G4804270","1960","Texas","480","Starr","4270","Starr",8583,0,0,5,1,1,0,8539,0,0,8,0,0,0
"G4804290","1960","Texas","480","Stephens","4290","Stephens",4108,199,3,0,0,0,0,4379,196,0,0,0,0,0
"G4804310","1960","Texas","480","Sterling","4310","Sterling",581,4,0,0,1,0,0,586,5,0,0,0,0,0
"G4804330","1960","Texas","480","Stonewall","4330","Stonewall",1476,60,0,0,0,0,0,1422,59,0,0,0,0,0
"G4804350","1960","Texas","480","Sutton","4350","Sutton",1879,19,0,0,0,0,0,1827,13,0,0,0,0,0
"G4804370","1960","Texas","480","Swisher","4370","Swisher",5189,225,0,0,0,0,0,4984,208,1,0,0,0,0
"G4804390","1960","Texas","480","Tarrant","4390","Tarrant",235205,28291,190,40,65,26,46,243542,30735,165,88,52,16,34
"G4804410","1960","Texas","480","Taylor","4410","Taylor",48207,2340,25,26,14,4,15,48122,2243,20,43,8,1,10
"G4804430","1960","Texas","480","Terrell","4430","Terrell",1328,4,1,0,0,0,0,1263,4,0,0,0,0,0
"G4804450","1960","Texas","480","Terry","4450","Terry",7984,301,3,0,0,0,0,7697,297,4,0,0,0,0
"G4804470","1960","Texas","480","Throckmorton","4470","Throckmorton",1358,1,0,0,0,0,14,1381,3,0,0,0,0,10
"G4804490","1960","Texas","480","Titus","4490","Titus",6796,1384,0,0,0,0,0,7047,1556,0,0,2,0,0
"G4804510","1960","Texas","480","Tom Green","4510","Tom Green",30319,1498,17,7,0,3,9,31108,1616,23,14,1,1,14
"G4804530","1960","Texas","480","Travis","4530","Travis",92875,12687,27,42,73,13,74,92037,14176,21,46,21,14,30
"G4804550","1960","Texas","480","Trinity","4550","Trinity",2691,971,0,0,0,1,0,2813,1060,3,0,0,0,0
"G4804570","1960","Texas","480","Tyler","4570","Tyler",4205,1124,12,0,0,0,0,4210,1106,9,0,0,0,0
"G4804590","1960","Texas","480","Upshur","4590","Upshur",7202,2481,2,1,0,0,0,7463,2642,2,0,0,0,0
"G4804610","1960","Texas","480","Upton","4610","Upton",3021,126,0,0,0,0,0,2946,146,0,0,0,0,0
"G4804630","1960","Texas","480","Uvalde","4630","Uvalde",8151,72,1,7,0,0,1,8496,81,1,4,0,0,0
"G4804650","1960","Texas","480","Val Verde","4650","Val Verde",12025,412,6,6,2,3,17,11636,315,6,9,2,6,16
"G4804670","1960","Texas","480","Van Zandt","4670","Van Zandt",8788,711,4,0,0,0,0,8868,716,3,1,0,0,0
"G4804690","1960","Texas","480","Victoria","4690","Victoria",20869,1892,3,1,0,0,1,21587,2113,5,3,0,0,1
"G4804710","1960","Texas","480","Walker","4710","Walker",8457,3832,5,3,1,0,5,5984,3173,8,5,2,0,0
"G4804730","1960","Texas","480","Waller","4730","Waller",2763,3119,4,1,0,0,3,2827,3347,3,0,0,0,4
"G4804750","1960","Texas","480","Ward","4750","Ward",7327,189,9,0,0,0,0,7201,185,4,2,0,0,0
"G4804770","1960","Texas","480","Washington","4770","Washington",6502,2911,8,0,0,0,0,6523,3195,6,0,0,0,0
"G4804790","1960","Texas","480","Webb","4790","Webb",30961,128,4,12,7,12,2,33549,80,1,13,11,8,3
"G4804810","1960","Texas","480","Wharton","4810","Wharton",15186,3716,0,2,0,0,0,15158,4087,3,0,0,0,0
"G4804830","1960","Texas","480","Wheeler","4830","Wheeler",3740,143,1,0,0,0,1,3908,151,2,1,0,0,0
"G4804850","1960","Texas","480","Wichita","4850","Wichita",58695,4358,79,49,19,17,38,55753,4343,60,84,6,12,15
"G4804870","1960","Texas","480","Wilbarger","4870","Wilbarger",7883,798,12,3,5,0,0,8190,838,15,2,2,0,0
"G4804890","1960","Texas","480","Willacy","4890","Willacy",10034,50,0,0,0,0,0,9943,55,0,2,0,0,0
"G4804910","1960","Texas","480","Williamson","4910","Williamson",14764,2315,0,1,5,0,2,15391,2563,0,1,1,0,1
"G4804930","1960","Texas","480","Wilson","4930","Wilson",6495,131,0,0,0,1,0,6512,126,0,1,0,0,1
"G4804950","1960","Texas","480","Winkler","4950","Winkler",6779,194,8,0,0,0,0,6434,223,13,1,0,0,0
"G4804970","1960","Texas","480","Wise","4970","Wise",8439,52,2,1,0,1,1,8428,82,4,2,0,0,0
"G4804990","1960","Texas","480","Wood","4990","Wood",7352,1328,1,0,2,0,0,7556,1410,3,0,1,0,0
"G4805010","1960","Texas","480","Yoakum","5010","Yoakum",4117,36,2,0,0,0,0,3831,45,0,0,0,0,1
"G4805030","1960","Texas","480","Young","5030","Young",8326,113,4,0,0,0,9,8649,138,1,3,0,0,11
"G4805050","1960","Texas","480","Zapata","5050","Zapata",2273,10,0,0,1,0,0,2101,7,0,1,0,0,0
"G4805070","1960","Texas","480","Zavala","5070","Zavala",6358,32,2,0,0,0,1,6271,32,0,0,0,0,0
"G4900010","1960","Utah","490","Beaver","0010","Beaver",2218,0,4,3,6,0,0,2090,0,6,2,2,0,0
"G4900030","1960","Utah","490","Box Elder","0030","Box Elder",12137,14,282,210,0,1,9,11920,8,294,177,0,2,7
"G4900050","1960","Utah","490","Cache","0050","Cache",17915,9,16,15,20,1,41,17721,6,14,12,11,0,7
"G4900070","1960","Utah","490","Carbon","0070","Carbon",10684,41,10,52,14,2,1,10242,34,11,36,6,1,1
"G4900090","1960","Utah","490","Daggett","0090","Daggett",632,0,1,0,0,0,0,529,0,2,0,0,0,0
"G4900110","1960","Utah","490","Davis","0110","Davis",32355,186,69,217,1,35,17,31411,124,79,216,1,29,20
"G4900130","1960","Utah","490","Duchesne","0130","Duchesne",3476,1,175,0,0,0,0,3369,1,157,0,0,0,0
"G4900150","1960","Utah","490","Emery","0150","Emery",2782,0,21,0,0,0,0,2717,0,23,1,1,1,0
"G4900170","1960","Utah","490","Garfield","0170","Garfield",1847,0,12,0,0,0,1,1708,0,8,0,0,0,1
"G4900190","1960","Utah","490","Grand","0190","Grand",3312,1,4,1,1,0,2,3015,2,4,1,1,0,1
"G4900210","1960","Utah","490","Iron","0210","Iron",5419,0,88,0,0,2,1,5208,2,74,0,0,0,1
"G4900230","1960","Utah","490","Juab","0230","Juab",2275,0,10,1,0,0,0,2291,0,20,0,0,0,0
"G4900250","1960","Utah","490","Kane","0250","Kane",1364,2,6,0,0,0,0,1280,2,13,0,0,0,0
"G4900270","1960","Utah","490","Millard","0270","Millard",3879,1,33,0,0,0,2,3908,1,39,0,0,0,3
"G4900290","1960","Utah","490","Morgan","0290","Morgan",1444,0,2,0,0,0,0,1387,1,3,0,0,0,0
"G4900310","1960","Utah","490","Piute","0310","Piute",712,0,11,0,0,0,0,710,0,3,0,0,0,0
"G4900330","1960","Utah","490","Rich","0330","Rich",888,0,0,0,0,0,0,797,0,0,0,0,0,0
"G4900350","1960","Utah","490","Salt Lake","0350","Salt Lake",186089,865,296,1229,235,30,118,191598,839,324,1170,145,16,81
"G4900370","1960","Utah","490","San Juan","0370","San Juan",3274,7,1293,0,3,0,0,3073,12,1375,0,2,1,0
"G4900390","1960","Utah","490","Sanpete","0390","Sanpete",5523,1,10,9,1,0,1,5499,0,6,3,0,0,0
"G4900410","1960","Utah","490","Sevier","0410","Sevier",5170,0,30,7,0,0,0,5305,1,48,2,0,1,1
"G4900430","1960","Utah","490","Summit","0430","Summit",2879,4,1,2,0,0,7,2776,1,0,2,0,0,1
"G4900450","1960","Utah","490","Tooele","0450","Tooele",8917,141,182,33,11,14,11,8267,76,169,27,6,10,4
"G4900470","1960","Utah","490","Uintah","0470","Uintah",5375,0,608,1,0,0,0,5015,1,582,0,0,0,0
"G4900490","1960","Utah","490","Utah","0490","Utah",53207,13,88,75,57,7,53,53241,10,93,72,26,4,45
"G4900510","1960","Utah","490","Wasatch","0510","Wasatch",2680,0,1,0,0,0,0,2623,1,3,0,0,0,0
"G4900530","1960","Utah","490","Washington","0530","Washington",5116,0,68,0,0,0,3,5023,1,57,0,0,0,3
"G4900550","1960","Utah","490","Wayne","0550","Wayne",876,0,0,0,0,0,0,851,1,0,0,0,0,0
"G4900570","1960","Utah","490","Weber","0570","Weber",53753,896,129,441,48,23,19,54056,842,104,354,31,27,21
"G5000010","1960","Vermont","500","Addison","0010","Addison",10133,16,2,4,4,0,0,9902,10,1,4,0,0,0
"G5000030","1960","Vermont","500","Bennington","0030","Bennington",12014,15,0,0,1,3,0,13027,21,2,3,0,2,0
"G5000050","1960","Vermont","500","Caledonia","0050","Caledonia",11303,18,0,0,0,0,0,11455,8,0,1,1,0,0
"G5000070","1960","Vermont","500","Chittenden","0070","Chittenden",36470,129,4,6,20,1,6,37671,86,5,11,11,1,4
"G5000090","1960","Vermont","500","Essex","0090","Essex",3169,7,0,1,0,0,0,2906,0,0,0,0,0,0
"G5000110","1960","Vermont","500","Franklin","0110","Franklin",14493,23,1,0,1,0,0,14931,19,0,3,0,1,2
"G5000130","1960","Vermont","500","Grand Isle","0130","Grand Isle",1478,0,0,0,0,0,0,1449,0,0,0,0,0,0
"G5000150","1960","Vermont","500","Lamoille","0150","Lamoille",5498,1,0,0,0,0,0,5525,1,2,0,0,0,0
"G5000170","1960","Vermont","500","Orange","0170","Orange",8059,3,0,0,0,0,0,7943,7,0,2,0,0,0
"G5000190","1960","Vermont","500","Orleans","0190","Orleans",10027,4,1,2,0,0,0,10101,5,2,1,0,0,0
"G5000210","1960","Vermont","500","Rutland","0210","Rutland",22118,17,1,1,5,4,3,24551,12,2,5,0,0,0
"G5000230","1960","Vermont","500","Washington","0230","Washington",20921,19,1,6,3,0,2,21878,23,1,5,1,0,0
"G5000250","1960","Vermont","500","Windham","0250","Windham",14540,11,5,8,9,3,6,15133,15,10,10,8,8,10
"G5000270","1960","Vermont","500","Windsor","0270","Windsor",21098,26,11,2,2,1,3,21299,23,6,4,2,1,5
"G5100010","1960","Virginia","510","Accomack","0010","Accomack",9112,5906,1,0,0,0,3,9667,5931,10,1,0,0,4
"G5100030","1960","Virginia","510","Albemarle","0030","Albemarle",13951,2297,1,4,8,0,25,12412,2248,1,3,3,7,9
"G5100050","1960","Virginia","510","Alleghany","0050","Alleghany",5887,243,0,0,0,0,0,5769,228,0,1,0,0,0
"G5100070","1960","Virginia","510","Amelia","0070","Amelia",1900,2009,0,2,1,0,4,1906,1986,0,3,0,0,4
"G5100090","1960","Virginia","510","Amherst","0090","Amherst",8468,2602,25,1,0,0,119,8971,2615,25,1,3,0,123
"G5100110","1960","Virginia","510","Appomattox","0110","Appomattox",3379,1176,0,0,0,0,1,3439,1152,0,1,0,0,0
"G5100130","1960","Virginia","510","Arlington","0130","Arlington",73844,4207,26,76,87,47,79,80328,4383,26,137,66,24,71
"G5100150","1960","Virginia","510","Augusta","0150","Augusta",17863,805,0,0,0,2,2,17865,821,0,1,0,3,1
"G5100170","1960","Virginia","510","Bath","0170","Bath",2420,291,2,0,0,0,0,2415,204,3,0,0,0,0
"G5100190","1960","Virginia","510","Bedford","0190","Bedford",12758,3023,2,0,0,0,4,12259,2969,1,3,2,1,6
"G5100210","1960","Virginia","510","Bland","0210","Bland",3086,151,0,0,0,1,0,2697,46,0,0,0,0,1
"G5100230","1960","Virginia","510","Botetourt","0230","Botetourt",7673,752,4,0,0,0,0,7517,763,6,0,0,0,0
"G5100250","1960","Virginia","510","Brunswick","0250","Brunswick",3579,5256,0,0,1,0,0,3769,5172,1,0,1,0,0
"G5100270","1960","Virginia","510","Buchanan","0270","Buchanan",18591,0,1,0,1,1,0,18123,2,0,2,0,3,0
"G5100290","1960","Virginia","510","Buckingham","0290","Buckingham",3114,2475,7,0,0,1,0,2901,2370,9,0,0,0,0
"G5100310","1960","Virginia","510","Campbell","0310","Campbell",13022,3547,2,0,1,0,2,12982,3397,3,1,1,0,0
"G5100330","1960","Virginia","510","Caroline","0330","Caroline",3066,3413,45,2,0,0,2,2971,3181,39,2,0,1,3
"G5100350","1960","Virginia","510","Carroll","0350","Carroll",11450,33,0,0,0,1,0,11651,41,0,1,0,0,1
"G5100360","1960","Virginia","510","Charles City","0360","Charles City",478,2116,214,0,0,3,0,439,2029,212,0,0,1,0
"G5100370","1960","Virginia","510","Charlotte","0370","Charlotte",4082,2665,0,0,1,0,0,3955,2664,0,1,0,0,0
"G5100410","1960","Virginia","510","Chesterfield","0410","Chesterfield",30827,4756,5,1,2,1,1,30935,4649,6,8,4,1,1
"G5100430","1960","Virginia","510","Clarke","0430","Clarke",3337,718,1,0,0,0,0,3236,648,2,0,0,0,0
"G5100450","1960","Virginia","510","Craig","0450","Craig",1658,1,0,0,0,1,0,1693,1,0,0,0,2,0
"G5100470","1960","Virginia","510","Culpeper","0470","Culpeper",5336,2140,1,0,0,0,0,5609,1999,3,0,0,0,0
"G5100490","1960","Virginia","510","Cumberland","0490","Cumberland",1445,1743,0,0,0,0,0,1465,1707,0,0,0,0,0
"G5100510","1960","Virginia","510","Dickenson","0510","Dickenson",10138,69,1,1,0,0,0,9915,80,1,4,0,1,1
"G5100530","1960","Virginia","510","Dinwiddie","0530","Dinwiddie",4295,7057,0,0,0,2,1,4204,6621,0,1,0,0,2
"G5100570","1960","Virginia","510","Essex","0570","Essex",1744,1559,7,0,0,0,0,1765,1604,10,1,0,0,0
"G5100590","1960","Virginia","510","Fairfax","0590","Fairfax",135049,8531,80,192,64,111,40,125096,5290,57,276,79,83,54
"G5100610","1960","Virginia","510","Fauquier","0610","Fauquier",8941,3132,3,0,0,1,1,8877,3106,1,2,0,0,2
"G5100630","1960","Virginia","510","Floyd","0630","Floyd",5007,307,0,0,0,0,0,4922,225,0,1,0,0,0
"G5100650","1960","Virginia","510","Fluvanna","0650","Fluvanna",2301,1418,0,0,0,1,1,2201,1304,0,0,0,0,1
"G5100670","1960","Virginia","510","Franklin","0670","Franklin",11219,1888,1,0,0,0,0,10959,1850,4,2,0,1,1
"G5100690","1960","Virginia","510","Frederick","0690","Frederick",10869,208,0,0,0,0,0,10638,223,0,3,0,0,0
"G5100710","1960","Virginia","510","Giles","0710","Giles",8274,225,0,0,0,0,0,8503,216,1,0,0,0,0
"G5100730","1960","Virginia","510","Gloucester","0730","Gloucester",4337,1684,0,3,0,0,0,4225,1668,0,2,0,0,0
"G5100750","1960","Virginia","510","Goochland","0750","Goochland",2488,2259,0,0,0,0,1,2285,2173,0,0,0,0,0
"G5100770","1960","Virginia","510","Grayson","0770","Grayson",8221,337,0,0,0,0,0,8487,344,0,1,0,0,0
"G5100790","1960","Virginia","510","Greene","0790","Greene",2068,284,1,0,0,0,0,2061,300,1,0,0,0,0
"G5100810","1960","Virginia","510","Greensville","0810","Greensville",3542,4314,5,0,0,0,0,3739,4547,7,1,0,0,0
"G5100830","1960","Virginia","510","Halifax","0830","Halifax",9395,7420,61,0,0,0,1,9307,7392,60,0,1,0,0
"G5100850","1960","Virginia","510","Hanover","0850","Hanover",10470,3612,13,1,1,0,3,10091,3348,10,1,0,0,0
"G5100870","1960","Virginia","510","Henrico","0870","Henrico",54387,2920,19,3,10,2,5,56882,3069,18,8,9,5,2
"G5100890","1960","Virginia","510","Henry","0890","Henry",15626,4595,0,0,0,0,0,15596,4515,0,1,0,2,0
"G5100910","1960","Virginia","510","Highland","0910","Highland",1593,10,0,0,0,0,0,1610,8,0,0,0,0,0
"G5100930","1960","Virginia","510","Isle Of Wight","0930","Isle Of Wight",4045,4501,0,0,0,2,3,4088,4521,1,1,0,2,0
"G5100950","1960","Virginia","510","James City","0950","James City",3575,2047,5,2,0,0,0,3864,2038,4,3,1,0,0
"G5100970","1960","Virginia","510","King And Queen","0970","King And Queen",1396,1590,33,0,0,0,0,1363,1476,31,0,0,0,0
"G5100990","1960","Virginia","510","King George","0990","King George",2666,1019,0,0,3,1,1,2617,931,0,3,2,0,0
"G5101010","1960","Virginia","510","King William","1010","King William",1958,1712,114,0,0,0,0,2041,1639,99,0,0,0,0
"G5101030","1960","Virginia","510","Lancaster","1030","Lancaster",2718,1832,1,0,1,0,1,2817,1803,0,0,0,1,0
"G5101050","1960","Virginia","510","Lee","1050","Lee",12688,79,1,0,0,0,0,12967,88,1,0,0,0,0
"G5101070","1960","Virginia","510","Loudoun","1070","Loudoun",9982,2175,0,0,0,0,4,10222,2160,1,0,0,0,5
"G5101090","1960","Virginia","510","Louisa","1090","Louisa",3939,2645,10,0,0,0,0,3854,2500,9,2,0,0,0
"G5101110","1960","Virginia","510","Lunenburg","1110","Lunenburg",3548,2670,1,1,0,0,0,3685,2616,0,2,0,0,0
"G5101130","1960","Virginia","510","Madison","1130","Madison",3243,957,0,0,0,0,0,3114,873,0,0,0,0,0
"G5101150","1960","Virginia","510","Matthews","1150","Matthews",2592,888,0,0,0,0,0,2772,867,1,1,0,0,0
"G5101170","1960","Virginia","510","Mecklenburg","1170","Mecklenburg",8255,7379,1,0,1,0,1,8462,7324,2,1,2,0,0
"G5101190","1960","Virginia","510","Middlesex","1190","Middlesex",1810,1298,4,0,0,0,0,1890,1314,3,0,0,0,0
"G5101210","1960","Virginia","510","Montgomery","1210","Montgomery",16888,689,0,2,56,0,26,14506,733,0,2,17,0,4
"G5101230","1960","Virginia","510","Nansemond","1230","Nansemond",5861,9643,1,0,0,2,11,5723,10103,4,1,0,1,16
"G5101250","1960","Virginia","510","Nelson","1250","Nelson",4642,1825,0,0,0,0,0,4555,1729,1,0,0,0,0
"G5101270","1960","Virginia","510","New Kent","1270","New Kent",1083,1196,36,0,0,0,0,1043,1118,28,0,0,0,0
"G5101290","1960","Virginia","510","Norfolk","1290","Norfolk",19130,6713,6,4,4,6,5,18946,6765,8,10,3,5,7
"G5101310","1960","Virginia","510","Northampton","1310","Northampton",3805,4481,1,2,2,0,0,3973,4693,1,6,2,0,0
"G5101330","1960","Virginia","510","Northumberland","1330","Northumberland",2872,2199,0,0,0,0,0,2968,2144,1,1,0,0,0
"G5101350","1960","Virginia","510","Nottoway","1350","Nottoway",4194,3204,0,2,3,0,0,4470,3263,0,3,2,0,0
"G5101370","1960","Virginia","510","Orange","1370","Orange",4962,1407,0,0,0,0,2,5051,1474,0,0,1,0,3
"G5101390","1960","Virginia","510","Page","1390","Page",7396,250,0,1,0,0,0,7698,227,0,0,0,0,0
"G5101410","1960","Virginia","510","Patrick","1410","Patrick",7038,728,0,0,0,0,0,6864,651,0,0,1,0,0
"G5101430","1960","Virginia","510","Pittsylvania","1430","Pittsylvania",19202,9973,1,2,0,1,1,19137,9971,3,1,0,1,3
"G5101450","1960","Virginia","510","Powhatan","1450","Powhatan",2448,1550,0,0,0,0,2,1623,1124,0,0,0,0,0
"G5101470","1960","Virginia","510","Prince Edward","1470","Prince Edward",3911,2809,0,0,0,0,0,4577,2822,1,1,0,0,0
"G5101490","1960","Virginia","510","Prince George","1490","Prince George",9575,2817,27,20,10,5,3,5869,1896,4,36,2,3,3
"G5101510","1960","Virginia","510","Princess Anne","1510","Princess Anne",33607,6276,21,16,14,67,19,29887,6117,13,44,6,20,17
"G5101530","1960","Virginia","510","Prince William","1530","Prince William",24716,2193,19,17,2,11,20,21316,1772,14,52,3,8,21
"G5101550","1960","Virginia","510","Pulaski","1550","Pulaski",12377,902,3,1,10,0,3,13064,886,3,5,3,0,1
"G5101570","1960","Virginia","510","Rappahannock","1570","Rappahannock",2276,489,0,0,0,0,0,2147,456,0,0,0,0,0
"G5101590","1960","Virginia","510","Richmond","1590","Richmond",2155,1102,0,1,0,0,0,2004,1111,0,2,0,0,0
"G5101610","1960","Virginia","510","Roanoke","1610","Roanoke",28923,2039,1,0,3,6,2,29088,1623,1,1,1,0,5
"G5101630","1960","Virginia","510","Rockbridge","1630","Rockbridge",11869,946,6,0,5,0,2,10176,1026,6,0,2,1,0
"G5101650","1960","Virginia","510","Rockingham","1650","Rockingham",19585,401,0,7,0,0,0,20182,303,0,5,1,1,0
"G5101670","1960","Virginia","510","Russell","1670","Russell",13041,312,0,0,0,0,3,12741,191,0,1,1,0,0
"G5101690","1960","Virginia","510","Scott","1690","Scott",12622,199,0,0,0,0,0,12880,112,0,0,0,0,0
"G5101710","1960","Virginia","510","Shenandoah","1710","Shenandoah",10518,175,1,0,0,0,0,10950,179,1,1,0,0,0
"G5101730","1960","Virginia","510","Smyth","1730","Smyth",15146,267,0,0,0,0,0,15415,237,0,1,0,0,0
