GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,AE7AA1990,AE7AB1990,AE7AC1990,AE7AD1990,AE7AE1990,AE7AF1990,AE7AG1990,AE7AH1990,AE7AI1990,AE7AJ1990,AE7AK1990,AE7AL1990
"G2200730","1990","Louisiana","22","220","Ouachita Parish","073","0730","Ouachita Parish",96045,43996,217,726,13,,825,100,22,14,233,
"G2200750","1990","Louisiana","22","220","Plaquemines Parish","075","0750","Plaquemines Parish",18091,5898,460,492,44,,431,46,15,26,72,
"G2200770","1990","Louisiana","22","220","Pointe Coupee Parish","077","0770","Pointe Coupee Parish",13074,9244,29,14,13,,122,31,0,0,13,
"G2200790","1990","Louisiana","22","220","Rapides Parish","079","0790","Rapides Parish",91932,36667,528,879,24,,1057,138,36,29,266,
"G2200810","1990","Louisiana","22","220","Red River Parish","081","0810","Red River Parish",5720,3583,17,6,0,,32,6,1,0,22,
"G2200830","1990","Louisiana","22","220","Richland Parish","083","0830","Richland Parish",12910,7492,14,13,1,,110,47,1,0,41,
"G2200850","1990","Louisiana","22","220","Sabine Parish","085","0850","Sabine Parish",17143,3966,480,23,3,,796,18,159,1,57,
"G2200870","1990","Louisiana","22","220","St. Bernard Parish","087","0870","St. Bernard Parish",58424,3091,325,579,29,,3775,20,31,47,310,
"G2200890","1990","Louisiana","22","220","St. Charles Parish","089","0890","St. Charles Parish",30913,10164,111,157,22,,725,89,2,20,234,
"G2200910","1990","Louisiana","22","220","St. Helena Parish","091","0910","St. Helena Parish",4699,5108,12,2,7,,26,19,0,0,1,
"G2200930","1990","Louisiana","22","220","St. James Parish","093","0930","St. James Parish",10420,10329,5,16,2,,64,28,0,3,12,
"G2200950","1990","Louisiana","22","220","St. John the Baptist Parish","095","0950","St. John the Baptist Parish",24399,14369,97,151,26,,640,50,3,7,254,
"G2200970","1990","Louisiana","22","220","St. Landry Parish","097","0970","St. Landry Parish",47185,32183,61,174,89,,347,209,7,0,76,
"G2200990","1990","Louisiana","22","220","St. Martin Parish","099","0990","St. Martin Parish",28460,14443,78,310,185,,346,89,0,11,56,
"G2201010","1990","Louisiana","22","220","St. Mary Parish","101","1010","St. Mary Parish",36883,18262,820,969,24,,805,75,18,29,201,
"G2201030","1990","Louisiana","22","220","St. Tammany Parish","103","1030","St. Tammany Parish",124191,15778,504,731,134,,2615,139,30,24,362,
"G2201050","1990","Louisiana","22","220","Tangipahoa Parish","105","1050","Tangipahoa Parish",59895,24446,175,232,10,,706,81,5,10,149,
"G2201070","1990","Louisiana","22","220","Tensas Parish","107","1070","Tensas Parish",3279,3763,12,2,4,,13,22,0,2,6,
"G2201090","1990","Louisiana","22","220","Terrebonne Parish","109","1090","Terrebonne Parish",74152,15940,4809,669,36,,930,92,96,23,235,
"G2201110","1990","Louisiana","22","220","Union Parish","111","1110","Union Parish",14775,5742,18,22,0,,75,25,0,3,30,
"G2201130","1990","Louisiana","22","220","Vermilion Parish","113","1130","Vermilion Parish",41765,6930,77,671,20,,472,26,5,8,81,
"G2201150","1990","Louisiana","22","220","Vernon Parish","115","1150","Vernon Parish",44012,12626,416,1419,83,,1816,241,29,83,1236,
"G2201170","1990","Louisiana","22","220","Washington Parish","117","1170","Washington Parish",29526,13314,58,48,0,,143,62,1,5,28,
"G2201190","1990","Louisiana","22","220","Webster Parish","119","1190","Webster Parish",28389,13243,76,51,1,,161,34,3,1,30,
"G2201210","1990","Louisiana","22","220","West Baton Rouge Parish","121","1210","West Baton Rouge Parish",12170,6972,29,25,17,,159,21,8,0,18,
"G2201230","1990","Louisiana","22","220","West Carroll Parish","123","1230","West Carroll Parish",9927,2010,35,6,0,,70,10,0,0,35,
"G2201250","1990","Louisiana","22","220","West Feliciana Parish","125","1250","West Feliciana Parish",5562,7090,42,12,6,,110,59,9,0,25,
"G2201270","1990","Louisiana","22","220","Winn Parish","127","1270","Winn Parish",11270,4775,61,22,2,,73,23,6,1,36,
"G2300010","1990","Maine","23","230","Androscoggin County","001","0010","Androscoggin County",103192,463,229,539,56,,495,22,4,18,241,
"G2300030","1990","Maine","23","230","Aroostook County","003","0030","Aroostook County",84269,909,790,395,19,,332,23,3,10,186,
"G2300050","1990","Maine","23","230","Cumberland County","005","0050","Cumberland County",237255,1491,607,2088,134,,1148,74,21,59,258,
"G2300070","1990","Maine","23","230","Franklin County","007","0070","Franklin County",28699,30,83,81,5,,86,0,3,0,21,
"G2300090","1990","Maine","23","230","Hancock County","009","0090","Hancock County",46275,95,167,134,11,,196,3,4,4,59,
"G2300110","1990","Maine","23","230","Kennebec County","011","0110","Kennebec County",114239,256,368,488,37,,385,10,11,13,97,
"G2300130","1990","Maine","23","230","Knox County","013","0130","Knox County",35918,54,110,77,9,,121,2,1,2,16,
"G2300150","1990","Maine","23","230","Lincoln County","015","0150","Lincoln County",30082,23,85,36,5,,103,0,4,3,16,
"G2300170","1990","Maine","23","230","Oxford County","017","0170","Oxford County",52092,64,96,134,10,,175,3,2,2,24,
"G2300190","1990","Maine","23","230","Penobscot County","019","0190","Penobscot County",143163,522,1258,915,42,,515,14,15,17,140,
"G2300210","1990","Maine","23","230","Piscataquis County","021","0210","Piscataquis County",18435,18,75,54,2,,58,2,0,4,5,
"G2300230","1990","Maine","23","230","Sagadahoc County","023","0230","Sagadahoc County",32553,322,73,235,15,,230,14,5,14,74,
"G2300250","1990","Maine","23","230","Somerset County","025","0250","Somerset County",49257,59,157,107,15,,136,5,2,4,25,
"G2300270","1990","Maine","23","230","Waldo County","027","0270","Waldo County",32662,38,77,67,4,,135,1,5,7,22,
"G2300290","1990","Maine","23","230","Washington County","029","0290","Washington County",33626,64,1410,81,0,,108,2,4,0,13,
"G2300310","1990","Maine","23","230","York County","031","0310","York County",161640,529,313,1074,38,,780,26,16,21,150,
"G2400010","1990","Maryland","24","240","Allegany County","001","0010","Allegany County",72715,1522,57,307,26,,240,13,2,14,50,
"G2400030","1990","Maryland","24","240","Anne Arundel County","003","0030","Anne Arundel County",361609,49954,1222,7471,168,,4344,571,70,204,1626,
"G2400050","1990","Maryland","24","240","Baltimore County","005","0050","Baltimore County",582397,84648,1417,15229,312,,5501,803,51,315,1461,
"G2400090","1990","Maryland","24","240","Calvert County","009","0090","Calvert County",42450,8002,122,278,18,,375,44,5,14,64,
"G2400110","1990","Maryland","24","240","Caroline County","011","0110","Caroline County",22225,4435,58,79,7,,130,24,0,0,77,
"G2400130","1990","Maryland","24","240","Carroll County","013","0130","Carroll County",118660,2881,176,736,16,,676,52,16,11,148,
"G2400150","1990","Maryland","24","240","Cecil County","015","0150","Cecil County",67053,3193,145,307,14,,397,47,5,3,183,
"G2400170","1990","Maryland","24","240","Charles County","017","0170","Charles County",79115,18264,737,1279,54,,1119,155,24,59,348,
"G2400190","1990","Maryland","24","240","Dorchester County","019","0190","Dorchester County",21478,8382,51,135,13,,70,41,0,3,63,
"G2400210","1990","Maryland","24","240","Frederick County","021","0210","Frederick County",138751,7922,273,1471,78,,1158,88,11,39,417,
"G2400230","1990","Maryland","24","240","Garrett County","023","0230","Garrett County",27862,102,22,40,2,,101,3,0,0,6,
"G2400250","1990","Maryland","24","240","Harford County","025","0250","Harford County",160988,15335,450,2446,92,,1571,195,40,57,958,
"G2400270","1990","Maryland","24","240","Howard County","027","0270","Howard County",153417,21652,366,8026,168,,2482,367,36,72,742,
"G2400290","1990","Maryland","24","240","Kent County","029","0290","Kent County",13775,3515,19,62,4,,310,19,10,6,122,
"G2400310","1990","Maryland","24","240","Montgomery County","031","0310","Montgomery County",548453,89184,1618,60972,1116,,32182,3083,223,1009,19187,
"G2400330","1990","Maryland","24","240","Prince George's County","033","0330","Prince George's County",303090,365705,2172,27344,974,,11526,4086,167,911,13293,
"G2400350","1990","Maryland","24","240","Queen Anne's County","035","0350","Queen Anne's County",29781,3815,45,120,3,,130,24,0,5,30,
"G2400370","1990","Maryland","24","240","St. Mary's County","037","0370","St. Mary's County",63380,10194,248,858,64,,749,81,20,70,310,
"G2400390","1990","Maryland","24","240","Somerset County","039","0390","Somerset County",14177,8880,45,93,16,,105,63,2,3,56,
"G2400410","1990","Maryland","24","240","Talbot County","041","0410","Talbot County",24754,5468,42,91,27,,79,34,0,11,43,
"G2400430","1990","Maryland","24","240","Washington County","043","0430","Washington County",112325,7124,216,772,51,,503,121,25,21,235,
"G2400450","1990","Maryland","24","240","Wicomico County","045","0450","Wicomico County",56404,16493,129,656,47,,351,80,8,15,156,
"G2400470","1990","Maryland","24","240","Worcester County","047","0470","Worcester County",27063,7448,68,158,16,,190,19,4,5,57,
"G2405100","1990","Maryland","24","240","Baltimore city","510","5100","Baltimore city",284187,433705,2445,7689,386,,3566,2063,110,253,1610,
"G2500010","1990","Massachusetts","25","250","Barnstable County","001","0010","Barnstable County",177956,2727,1127,942,1566,,1595,100,53,26,513,
"G2500030","1990","Massachusetts","25","250","Berkshire County","003","0030","Berkshire County",134177,2454,214,966,134,,945,80,28,35,319,
"G2500050","1990","Massachusetts","25","250","Bristol County","005","0050","Bristol County",474032,7203,861,4403,6248,,8394,851,76,75,4182,
"G2500070","1990","Massachusetts","25","250","Dukes County","007","0070","Dukes County",10896,323,238,39,22,,83,9,15,5,9,
"G2500090","1990","Massachusetts","25","250","Essex County","009","0090","Essex County",600518,10242,786,9414,680,,15909,5567,440,495,26029,
"G2500110","1990","Massachusetts","25","250","Franklin County","011","0110","Franklin County",68074,457,195,476,48,,543,19,11,8,261,
"G2500130","1990","Massachusetts","25","250","Hampden County","013","0130","Hampden County",373426,32105,668,3705,621,,14379,2184,116,181,28925,
"G2500150","1990","Massachusetts","25","250","Hampshire County","015","0150","Hampshire County",135451,2428,254,4401,147,,2034,124,13,76,1640,
"G2500170","1990","Massachusetts","25","250","Middlesex County","017","0170","Middlesex County",1258602,37677,1709,51113,1984,,28810,2559,224,713,15077,
"G2500190","1990","Massachusetts","25","250","Nantucket County","019","0190","Nantucket County",5759,140,5,18,40,,28,11,0,0,11,
"G2500210","1990","Massachusetts","25","250","Norfolk County","021","0210","Norfolk County",577079,11532,734,17686,642,,5667,557,53,203,1934,
"G2500230","1990","Massachusetts","25","250","Plymouth County","023","0230","Plymouth County",401847,15003,805,3376,4674,,4852,1517,83,76,3043,
"G2500250","1990","Massachusetts","25","250","Suffolk County","025","0250","Suffolk County",412210,138695,1682,32665,5810,,26340,10470,405,856,34773,
"G2500270","1990","Massachusetts","25","250","Worcester County","027","0270","Worcester County",650265,13478,1267,11134,621,,15503,1618,179,305,15335,
"G2600010","1990","Michigan","26","260","Alcona County","001","0010","Alcona County",9987,23,56,23,1,,39,4,0,3,9,
"G2600030","1990","Michigan","26","260","Alger County","003","0030","Alger County",8392,211,301,24,1,,30,2,3,0,8,
"G2600050","1990","Michigan","26","260","Allegan County","005","0050","Allegan County",85241,1419,514,396,44,,1519,29,29,15,1303,
"G2600070","1990","Michigan","26","260","Alpena County","007","0070","Alpena County",30249,35,88,84,4,,123,0,5,1,16,
"G2600090","1990","Michigan","26","260","Antrim County","009","0090","Antrim County",17829,23,210,24,3,,66,0,1,0,29,
"G2600110","1990","Michigan","26","260","Arenac County","011","0110","Arenac County",14577,10,137,38,2,,118,0,2,0,47,
"G2600130","1990","Michigan","26","260","Baraga County","013","0130","Baraga County",6950,48,910,10,2,,21,1,8,0,4,
"G2600150","1990","Michigan","26","260","Barry County","015","0150","Barry County",49095,103,183,143,12,,334,1,5,1,180,
"G2600170","1990","Michigan","26","260","Bay County","017","0170","Bay County",105909,1228,647,402,43,,1838,14,79,26,1537,
"G2600190","1990","Michigan","26","260","Benzie County","019","0190","Benzie County",11770,30,236,35,0,,93,0,1,0,35,
"G2600210","1990","Michigan","26","260","Berrien County","021","0210","Berrien County",131798,24688,651,1432,126,,1461,184,34,55,949,
"G2600230","1990","Michigan","26","260","Branch County","023","0230","Branch County",39975,686,215,150,8,,303,19,6,6,134,
"G2600250","1990","Michigan","26","260","Calhoun County","025","0250","Calhoun County",117299,14258,659,1044,139,,1438,125,37,24,959,
"G2600270","1990","Michigan","26","260","Cass County","027","0270","Cass County",44423,3684,463,171,85,,404,41,6,20,180,
"G2600290","1990","Michigan","26","260","Charlevoix County","029","0290","Charlevoix County",20925,17,372,38,4,,68,0,6,3,35,
"G2600310","1990","Michigan","26","260","Cheboygan County","031","0310","Cheboygan County",20768,15,477,55,3,,69,0,1,2,8,
"G2600330","1990","Michigan","26","260","Chippewa County","033","0330","Chippewa County",28206,2157,3806,146,11,,147,27,14,6,84,
"G2600350","1990","Michigan","26","260","Clare County","035","0350","Clare County",24569,39,156,53,3,,96,1,4,0,31,
"G2600370","1990","Michigan","26","260","Clinton County","037","0370","Clinton County",55924,215,262,187,9,,715,3,14,12,542,
"G2600390","1990","Michigan","26","260","Crawford County","039","0390","Crawford County",11737,260,142,42,0,,65,4,3,0,7,
"G2600410","1990","Michigan","26","260","Delta County","041","0410","Delta County",36729,15,799,98,3,,90,1,10,1,34,
"G2600430","1990","Michigan","26","260","Dickinson County","043","0430","Dickinson County",26459,23,130,96,7,,73,0,5,10,28,
"G2600450","1990","Michigan","26","260","Eaton County","045","0450","Eaton County",86410,3271,406,543,50,,1139,39,32,16,973,
"G2600470","1990","Michigan","26","260","Emmet County","047","0470","Emmet County",24043,131,672,69,7,,79,2,11,0,26,
"G2600490","1990","Michigan","26","260","Genesee County","049","0490","Genesee County",331833,83707,2918,2824,300,,4818,550,214,78,3217,
"G2600510","1990","Michigan","26","260","Gladwin County","051","0510","Gladwin County",21590,17,114,38,1,,104,2,0,2,28,
"G2600530","1990","Michigan","26","260","Gogebic County","053","0530","Gogebic County",17435,240,282,25,3,,51,3,1,1,11,
"G2600550","1990","Michigan","26","260","Grand Traverse County","055","0550","Grand Traverse County",62654,251,537,309,19,,365,8,18,9,103,
"G2600570","1990","Michigan","26","260","Gratiot County","057","0570","Gratiot County",36956,316,133,94,16,,871,12,11,4,569,
"G2600590","1990","Michigan","26","260","Hillsdale County","059","0590","Hillsdale County",42665,113,127,110,21,,254,0,16,2,123,
"G2600610","1990","Michigan","26","260","Houghton County","061","0610","Houghton County",34364,156,153,604,5,,105,2,0,6,51,
"G2600630","1990","Michigan","26","260","Huron County","063","0630","Huron County",34405,20,88,58,8,,222,2,1,2,145,
"G2600650","1990","Michigan","26","260","Ingham County","065","0650","Ingham County",231489,27315,1767,7425,438,,5694,522,174,137,6951,
"G2600670","1990","Michigan","26","260","Ionia County","067","0670","Ionia County",52553,2954,212,118,11,,588,49,9,2,528,
"G2600690","1990","Michigan","26","260","Iosco County","069","0690","Iosco County",28739,622,224,258,9,,227,10,4,11,105,
"G2600710","1990","Michigan","26","260","Iron County","071","0710","Iron County",12974,4,98,29,3,,54,0,4,3,6,
"G2600730","1990","Michigan","26","260","Isabella County","073","0730","Isabella County",51814,628,977,451,40,,398,7,43,5,261,
"G2600750","1990","Michigan","26","260","Jackson County","075","0750","Jackson County",134283,11822,627,641,80,,1274,161,28,12,828,
"G2600770","1990","Michigan","26","260","Kalamazoo County","077","0770","Kalamazoo County",195481,19668,953,3124,235,,1946,211,64,44,1685,
"G2600790","1990","Michigan","26","260","Kalkaska County","079","0790","Kalkaska County",13263,10,110,23,4,,58,0,4,0,25,
"G2600810","1990","Michigan","26","260","Kent County","081","0810","Kent County",438294,39432,2493,5234,494,,5818,882,263,146,7575,
"G2600830","1990","Michigan","26","260","Keweenaw County","083","0830","Keweenaw County",1683,1,4,6,1,,5,0,0,0,1,
"G2600850","1990","Michigan","26","260","Lake County","085","0850","Lake County",7297,1142,74,9,1,,40,4,7,0,9,
"G2600870","1990","Michigan","26","260","Lapeer County","087","0870","Lapeer County",72225,473,307,262,8,,824,10,12,20,627,
"G2600890","1990","Michigan","26","260","Leelanau County","089","0890","Leelanau County",15836,16,445,39,3,,122,0,6,6,54,
"G2600910","1990","Michigan","26","260","Lenawee County","091","0910","Lenawee County",83805,1367,246,464,79,,2518,64,57,22,2854,
"G2600930","1990","Michigan","26","260","Livingston County","093","0930","Livingston County",112827,668,674,476,26,,739,5,31,4,195,
"G2600950","1990","Michigan","26","260","Luce County","095","0950","Luce County",5401,2,327,6,0,,17,0,4,0,6,
"G2600970","1990","Michigan","26","260","Mackinac County","097","0970","Mackinac County",8933,5,1691,11,1,,22,0,0,0,11,
"G2600990","1990","Michigan","26","260","Macomb County","099","0990","Macomb County",687480,10313,2529,8895,205,,6206,87,110,217,1358,
"G2601010","1990","Michigan","26","260","Manistee County","101","1010","Manistee County",20647,54,186,52,3,,204,0,3,2,114,
"G2601030","1990","Michigan","26","260","Marquette County","103","1030","Marquette County",67687,1149,933,523,29,,340,21,10,15,180,
"G2601050","1990","Michigan","26","260","Mason County","105","1050","Mason County",24731,152,177,75,3,,226,3,11,0,159,
"G2601070","1990","Michigan","26","260","Mecosta County","107","1070","Mecosta County",35497,968,247,183,24,,242,10,11,4,122,
"G2601090","1990","Michigan","26","260","Menominee County","109","1090","Menominee County",24413,7,382,58,1,,51,0,0,2,6,
