GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,A68AA1990,CL5AA1990,B69AA1990,B69AB1990,B69AC1990,B84AA1990,B84AB1990,B84AC1990,B84AD1990,B84AE1990,B84AF1990
"G4700350","1990","Tennessee","47","470","Cumberland County","035","0350","Cumberland County",10451,30517,5444,15742,2402,15372,0,15372,14009,1363,12290
"G4700370","1990","Tennessee","47","470","Davidson County","037","0370","Davidson County",131395,389738,28202,225751,81852,279305,772,278533,264680,13853,126843
"G4700390","1990","Tennessee","47","470","Decatur County","039","0390","Decatur County",3109,9048,1917,4892,345,4632,4,4628,4351,277,3768
"G4700410","1990","Tennessee","47","470","DeKalb County","041","0410","DeKalb County",4316,12633,2828,5926,803,6990,3,6987,6571,416,4328
"G4700430","1990","Tennessee","47","470","Dickson County","043","0430","Dickson County",10099,30931,4115,16009,2037,17188,20,17168,16049,1119,9451
"G4700450","1990","Tennessee","47","470","Dyer County","045","0450","Dyer County",9923,29865,5636,14782,2116,16835,46,16789,15652,1137,10176
"G4700470","1990","Tennessee","47","470","Fayette County","047","0470","Fayette County",6717,22848,3549,10837,1244,11543,9,11534,10569,965,7231
"G4700490","1990","Tennessee","47","470","Fentress County","049","0490","Fentress County",4258,13070,3498,5231,620,6351,15,6336,5717,619,5050
"G4700510","1990","Tennessee","47","470","Franklin County","051","0510","Franklin County",9883,30086,4214,15313,2934,16642,130,16512,15307,1205,10604
"G4700530","1990","Tennessee","47","470","Gibson County","053","0530","Gibson County",13472,39917,6459,22226,2496,21757,39,21718,19830,1888,14853
"G4700550","1990","Tennessee","47","470","Giles County","055","0550","Giles County",7454,22514,3246,12021,1494,12248,9,12239,11459,780,7849
"G4700570","1990","Tennessee","47","470","Grainger County","057","0570","Grainger County",5076,15321,3886,6710,532,7889,0,7889,7408,481,5510
"G4700590","1990","Tennessee","47","470","Greene County","059","0590","Greene County",16280,47866,8984,24747,3857,28320,16,28304,26279,2025,16434
"G4700610","1990","Tennessee","47","470","Grundy County","061","0610","Grundy County",3743,11901,3006,4851,451,5430,8,5422,4946,476,4674
"G4700630","1990","Tennessee","47","470","Hamblen County","063","0630","Hamblen County",14795,43956,6856,22631,3727,25669,19,25650,24066,1584,14507
"G4700650","1990","Tennessee","47","470","Hamilton County","065","0650","Hamilton County",78964,238579,21076,129532,36958,142832,206,142626,134440,8186,81909
"G4700670","1990","Tennessee","47","470","Hancock County","067","0670","Hancock County",1924,5911,1823,2343,223,2261,0,2261,2022,239,2971
"G4700690","1990","Tennessee","47","470","Hardeman County","069","0690","Hardeman County",6190,19961,3192,10268,1105,9839,9,9830,8962,868,7627
"G4700710","1990","Tennessee","47","470","Hardin County","071","0710","Hardin County",6633,19883,3578,10410,904,10274,0,10274,9602,672,7456
"G4700730","1990","Tennessee","47","470","Hawkins County","073","0730","Hawkins County",13223,39565,7054,20014,2481,20894,32,20862,19335,1527,14516
"G4700750","1990","Tennessee","47","470","Haywood County","075","0750","Haywood County",5150,16919,3001,7996,1046,8481,16,8465,7725,740,5977
"G4700770","1990","Tennessee","47","470","Henderson County","077","0770","Henderson County",6466,19183,3592,9857,984,10781,7,10774,10228,546,6215
"G4700790","1990","Tennessee","47","470","Henry County","079","0790","Henry County",8216,23731,3989,13635,1642,12488,28,12460,11422,1038,9826
"G4700810","1990","Tennessee","47","470","Hickman County","081","0810","Hickman County",4608,14015,2639,7770,807,7500,12,7488,6957,531,5749
"G4700830","1990","Tennessee","47","470","Houston County","083","0830","Houston County",2039,6083,1255,3169,298,2937,9,2928,2672,256,2613
"G4700850","1990","Tennessee","47","470","Humphreys County","085","0850","Humphreys County",4593,13825,1812,7661,956,7270,51,7219,6613,606,5038
"G4700870","1990","Tennessee","47","470","Jackson County","087","0870","Jackson County",2782,8175,2458,3438,432,4251,0,4251,3873,378,3209
"G4700890","1990","Tennessee","47","470","Jefferson County","089","0890","Jefferson County",9510,27914,4858,14122,2524,16413,29,16384,15196,1188,10423
"G4700910","1990","Tennessee","47","470","Johnson County","091","0910","Johnson County",4081,12028,2951,5914,465,6055,17,6038,5537,501,4951
"G4700930","1990","Tennessee","47","470","Knox County","093","0930","Knox County",90561,268980,23831,142279,52211,173515,290,173225,163586,9639,95808
"G4700950","1990","Tennessee","47","470","Lake County","095","0950","Lake County",1735,5208,1406,3057,237,2733,0,2733,2484,249,3042
"G4700970","1990","Tennessee","47","470","Lauderdale County","097","0970","Lauderdale County",6351,20030,3745,10134,883,10208,19,10189,9071,1118,7515
"G4700990","1990","Tennessee","47","470","Lawrence County","099","0990","Lawrence County",10265,31415,6379,14655,1499,16318,16,16302,15410,892,10752
"G4701010","1990","Tennessee","47","470","Lewis County","101","1010","Lewis County",2606,7971,1634,3976,296,4188,10,4178,3893,285,2894
"G4701030","1990","Tennessee","47","470","Lincoln County","103","1030","Lincoln County",8230,24779,3595,13301,1696,14030,20,14010,13260,750,7979
"G4701050","1990","Tennessee","47","470","Loudon County","105","1050","Loudon County",9289,27516,4028,15005,2014,15708,14,15694,14749,945,9081
"G4701070","1990","Tennessee","47","470","McMinn County","107","1070","McMinn County",12458,37095,6687,18223,2920,20480,26,20454,18760,1694,12946
"G4701090","1990","Tennessee","47","470","McNairy County","109","1090","McNairy County",6678,19687,3404,10916,785,10192,17,10175,9509,666,7414
"G4701110","1990","Tennessee","47","470","Macon County","111","1110","Macon County",4711,14128,3506,6208,565,7767,20,7747,7369,378,4612
"G4701130","1990","Tennessee","47","470","Madison County","113","1130","Madison County",21301,65261,6679,34184,8113,37966,124,37842,35540,2302,21740
"G4701150","1990","Tennessee","47","470","Marion County","115","1150","Marion County",7171,22121,3995,10967,1031,11588,24,11564,10603,961,7595
"G4701170","1990","Tennessee","47","470","Marshall County","117","1170","Marshall County",6120,18590,2633,10369,1085,11142,5,11137,10632,505,5599
"G4701190","1990","Tennessee","47","470","Maury County","119","1190","Maury County",15552,47673,5820,25401,4294,27324,26,27298,25741,1557,14740
"G4701210","1990","Tennessee","47","470","Meigs County","121","1210","Meigs County",2333,7079,1405,3438,342,3692,7,3685,3429,256,2583
"G4701230","1990","Tennessee","47","470","Monroe County","123","1230","Monroe County",8781,26845,6252,11780,1489,14046,11,14035,13059,976,9821
"G4701250","1990","Tennessee","47","470","Montgomery County","125","1250","Montgomery County",26914,83201,5521,42981,9565,54159,13079,41080,37778,3302,22481
"G4701270","1990","Tennessee","47","470","Moore County","127","1270","Moore County",1391,4326,538,2191,363,2539,10,2529,2461,68,1152
"G4701290","1990","Tennessee","47","470","Morgan County","129","1290","Morgan County",4621,14486,2654,8023,409,6913,6,6907,6129,778,6490
"G4701310","1990","Tennessee","47","470","Obion County","131","1310","Obion County",9219,27614,3801,15322,1780,15232,45,15187,14176,1011,9747
"G4701330","1990","Tennessee","47","470","Overton County","133","1330","Overton County",5266,15722,4249,6617,804,8410,15,8395,7820,575,5518
"G4701350","1990","Tennessee","47","470","Perry County","135","1350","Perry County",1905,5750,1167,2957,308,2916,0,2916,2776,140,2230
"G4701370","1990","Tennessee","47","470","Pickett County","137","1370","Pickett County",1330,3960,1161,1617,277,2030,0,2030,1885,145,1535
"G4701390","1990","Tennessee","47","470","Polk County","139","1390","Polk County",4010,12215,2670,5788,522,6333,16,6317,5891,426,4500
"G4701410","1990","Tennessee","47","470","Putnam County","141","1410","Putnam County",13994,40936,6860,19310,5300,26072,51,26021,24376,1645,15428
"G4701430","1990","Tennessee","47","470","Rhea County","143","1430","Rhea County",6985,20954,3660,10602,1330,11227,12,11215,10324,891,7841
"G4701450","1990","Tennessee","47","470","Roane County","145","1450","Roane County",13967,41405,5689,22032,4222,22354,64,22290,20183,2107,15227
"G4701470","1990","Tennessee","47","470","Robertson County","147","1470","Robertson County",11886,37317,3681,20309,2559,20919,49,20870,19926,944,10340
"G4701490","1990","Tennessee","47","470","Rutherford County","149","1490","Rutherford County",31225,97952,7786,49227,13092,64199,195,64004,60987,3017,26032
"G4701510","1990","Tennessee","47","470","Scott County","151","1510","Scott County",5128,16475,3411,6947,736,7147,2,7145,6422,723,6467
"G4701530","1990","Tennessee","47","470","Sequatchie County","153","1530","Sequatchie County",2555,7820,1603,3626,431,4222,23,4199,3954,245,2610
"G4701550","1990","Tennessee","47","470","Sevier County","155","1550","Sevier County",15091,44738,6944,23445,3682,26809,39,26770,24309,2461,13541
"G4701570","1990","Tennessee","47","470","Shelby County","157","1570","Shelby County",212076,682643,45674,356866,105711,416085,9651,406434,376899,29535,207263
"G4701590","1990","Tennessee","47","470","Smith County","159","1590","Smith County",4151,12595,2584,6210,569,6877,22,6855,6398,457,4120
"G4701610","1990","Tennessee","47","470","Stewart County","161","1610","Stewart County",2812,8228,1596,4449,505,4291,72,4219,3952,267,3355
"G4701630","1990","Tennessee","47","470","Sullivan County","163","1630","Sullivan County",42516,124773,16688,65620,15209,69733,94,69639,65494,4145,45755
"G4701650","1990","Tennessee","47","470","Sumner County","165","1650","Sumner County",29511,92474,8712,47319,9446,54248,117,54131,51458,2673,23744
"G4701670","1990","Tennessee","47","470","Tipton County","167","1670","Tipton County",10345,33806,4138,16836,1505,17589,498,17091,15776,1315,9602
"G4701690","1990","Tennessee","47","470","Trousdale County","169","1690","Trousdale County",1715,5162,1264,2415,277,2959,5,2954,2804,150,1706
"G4701710","1990","Tennessee","47","470","Unicoi County","171","1710","Unicoi County",4938,14370,2612,7780,1087,7587,21,7566,6857,709,5881
"G4701730","1990","Tennessee","47","470","Union County","173","1730","Union County",3992,12361,2889,5312,382,6293,10,6283,5868,415,4096
"G4701750","1990","Tennessee","47","470","Van Buren County","175","1750","Van Buren County",1451,4420,994,1976,128,2288,9,2279,2016,263,1457
"G4701770","1990","Tennessee","47","470","Warren County","177","1770","Warren County",9601,28853,4636,15168,1748,16813,65,16748,15619,1129,8869
"G4701790","1990","Tennessee","47","470","Washington County","179","1790","Washington County",25375,74925,9142,40008,11422,46083,121,45962,43126,2836,28459
"G4701810","1990","Tennessee","47","470","Wayne County","181","1810","Wayne County",4079,12376,2766,5773,448,6572,15,6557,6257,300,4236
"G4701830","1990","Tennessee","47","470","Weakley County","183","1830","Weakley County",8589,25316,4172,13480,2025,15805,45,15760,14890,870,9922
"G4701850","1990","Tennessee","47","470","White County","185","1850","White County",5986,17817,4021,8440,1025,9795,7,9788,8988,800,6047
"G4701870","1990","Tennessee","47","470","Williamson County","187","1870","Williamson County",23096,73961,4223,29744,17685,42578,45,42533,41207,1326,17342
"G4701890","1990","Tennessee","47","470","Wilson County","189","1890","Wilson County",19610,61295,5246,31329,6741,35980,76,35904,34063,1841,15129
"G4800010","1990","Texas","48","480","Anderson County","001","0010","Anderson County",10745,33749,3561,24713,2966,17073,24,17049,15905,1144,20825
"G4800030","1990","Texas","48","480","Andrews County","003","0030","Andrews County",3830,13089,1461,5928,803,6196,0,6196,5775,421,3726
"G4800050","1990","Texas","48","480","Angelina County","005","0050","Angelina County",18908,60795,6793,30573,5699,30792,51,30741,28686,2055,21300
"G4800070","1990","Texas","48","480","Aransas County","007","0070","Aransas County",5114,15284,1717,8638,1750,7355,2,7353,6772,581,6488
"G4800090","1990","Texas","48","480","Archer County","009","0090","Archer County",2305,7121,531,3988,633,3707,6,3701,3553,148,2253
"G4800110","1990","Texas","48","480","Armstrong County","011","0110","Armstrong County",572,1757,88,1073,190,868,0,868,842,26,649
"G4800130","1990","Texas","48","480","Atascosa County","013","0130","Atascosa County",7887,27438,4365,11797,1486,12383,26,12357,11306,1051,9159
"G4800150","1990","Texas","48","480","Austin County","015","0150","Austin County",5418,17057,2690,8540,1791,8970,22,8948,8489,459,6025
"G4800170","1990","Texas","48","480","Bailey County","017","0170","Bailey County",1916,6381,1038,3026,326,3379,0,3379,3209,170,1894
"G4800190","1990","Texas","48","480","Bandera County","019","0190","Bandera County",3078,8947,651,5595,1270,4778,17,4761,4583,178,3566
"G4800210","1990","Texas","48","480","Bastrop County","021","0210","Bastrop County",10098,32687,3713,17469,3255,18196,172,18024,16870,1154,10043
"G4800230","1990","Texas","48","480","Baylor County","023","0230","Baylor County",1269,3607,496,2318,323,1978,0,1978,1860,118,1550
"G4800250","1990","Texas","48","480","Bee County","025","0250","Bee County",6447,21783,3017,9721,1850,10604,874,9730,8666,1064,7272
"G4800270","1990","Texas","48","480","Bell County","027","0270","Bell County",50394,159421,9272,80532,18606,96935,22313,74622,67891,6731,44589
"G4800290","1990","Texas","48","480","Bexar County","029","0290","Bexar County",297145,1006226,104024,462528,139077,574909,31285,543624,497202,46422,301486
"G4800310","1990","Texas","48","480","Blanco County","031","0310","Blanco County",1692,5017,558,2975,529,2789,0,2789,2697,92,1851
"G4800330","1990","Texas","48","480","Borden County","033","0330","Borden County",242,740,61,379,92,387,0,387,376,11,214
"G4800350","1990","Texas","48","480","Bosque County","035","0350","Bosque County",4345,12793,1586,7817,1144,6339,0,6339,5902,437,5634
"G4800370","1990","Texas","48","480","Bowie County","037","0370","Bowie County",22319,69205,5015,39894,7496,36950,157,36793,34219,2574,24939
"G4800390","1990","Texas","48","480","Brazoria County","039","0390","Brazoria County",50044,163727,11142,88897,17832,91490,157,91333,86663,4670,49710
"G4800410","1990","Texas","48","480","Brazos County","041","0410","Brazos County",24903,78709,4942,31550,20372,60181,384,59797,56368,3429,38074
"G4800430","1990","Texas","48","480","Brewster County","043","0430","Brewster County",2162,6621,886,2933,1484,4116,0,4116,3841,275,2806
"G4800450","1990","Texas","48","480","Briscoe County","045","0450","Briscoe County",567,1719,257,914,153,858,0,858,805,53,620
"G4800470","1990","Texas","48","480","Brooks County","047","0470","Brooks County",2079,7369,1617,2799,313,3080,0,3080,2706,374,2744
"G4800490","1990","Texas","48","480","Brown County","049","0490","Brown County",9388,28363,2952,15867,2976,14811,34,14777,13564,1213,11427
"G4800510","1990","Texas","48","480","Burleson County","051","0510","Burleson County",3685,11583,1774,6203,838,5888,7,5881,5461,420,4596
"G4800530","1990","Texas","48","480","Burnet County","053","0530","Burnet County",6661,19411,1742,11747,2194,9361,45,9316,8717,599,8266
"G4800550","1990","Texas","48","480","Caldwell County","055","0550","Caldwell County",6549,21843,3297,10563,1700,11767,68,11699,10620,1079,7874
"G4800570","1990","Texas","48","480","Calhoun County","057","0570","Calhoun County",5138,16820,2150,8496,1200,8477,25,8452,7766,686,5584
"G4800590","1990","Texas","48","480","Callahan County","059","0590","Callahan County",3433,10449,804,6294,768,5117,17,5100,4832,268,3779
"G4800610","1990","Texas","48","480","Cameron County","061","0610","Cameron County",60178,236010,50301,72670,16732,99728,156,99572,86302,13270,79545
"G4800630","1990","Texas","48","480","Camp County","063","0630","Camp County",2757,8504,1080,4811,652,4381,7,4374,4058,316,3182
"G4800650","1990","Texas","48","480","Carson County","065","0650","Carson County",1876,5878,417,3178,581,2884,0,2884,2775,109,1897
"G4800670","1990","Texas","48","480","Cass County","067","0670","Cass County",8447,26140,2534,15108,1755,12529,22,12507,11628,879,10228
"G4800690","1990","Texas","48","480","Castro County","069","0690","Castro County",2293,8258,1304,3169,526,3735,0,3735,3549,186,2403
"G4800710","1990","Texas","48","480","Chambers County","071","0710","Chambers County",5481,18064,1609,9371,1426,9447,28,9419,8924,495,5353
"G4800730","1990","Texas","48","480","Cherokee County","073","0730","Cherokee County",10888,33790,4279,19408,2676,17369,13,17356,16020,1336,14222
"G4800750","1990","Texas","48","480","Childress County","075","0750","Childress County",1678,5003,688,2935,424,2389,0,2389,2284,105,2187
"G4800770","1990","Texas","48","480","Clay County","077","0770","Clay County",2916,8854,729,5314,752,4564,7,4557,4330,227,3137
"G4800790","1990","Texas","48","480","Cochran County","079","0790","Cochran County",1133,3911,590,1663,266,1807,0,1807,1683,124,1284
"G4800810","1990","Texas","48","480","Coke County","081","0810","Coke County",994,2863,296,1859,286,1425,3,1422,1338,84,1316
"G4800830","1990","Texas","48","480","Coleman County","083","0830","Coleman County",2745,8058,1242,4904,652,3940,0,3940,3636,304,3652
"G4800850","1990","Texas","48","480","Collin County","085","0850","Collin County",71903,230461,7183,92962,64206,151219,191,151028,145946,5082,45045
"G4800870","1990","Texas","48","480","Collingsworth County","087","0870","Collingsworth County",994,3012,472,1625,286,1571,1,1570,1522,48,1169
"G4800890","1990","Texas","48","480","Colorado County","089","0890","Colorado County",5023,15690,2934,8030,1297,7958,4,7954,7472,482,5995
"G4800910","1990","Texas","48","480","Comal County","091","0910","Comal County",14659,44994,4394,23341,7049,24819,116,24703,23199,1504,15163
"G4800930","1990","Texas","48","480","Comanche County","093","0930","Comanche County",3826,11313,1940,6398,842,5791,14,5777,5434,343,4849
"G4800950","1990","Texas","48","480","Concho County","095","0950","Concho County",755,2327,594,1273,215,1301,3,1298,1246,52,1131
"G4800970","1990","Texas","48","480","Cooke County","097","0970","Cooke County",8515,26368,2473,14763,2320,14288,15,14273,13474,799,8843
"G4800990","1990","Texas","48","480","Coryell County","099","0990","Coryell County",13589,45077,2258,27214,3633,32689,15259,17430,15670,1760,16082
"G4801010","1990","Texas","48","480","Cottle County","101","1010","Cottle County",623,1890,356,1016,165,972,0,972,915,57,768
"G4801030","1990","Texas","48","480","Crane County","103","1030","Crane County",1232,4256,349,2046,248,1994,0,1994,1946,48,1210
"G4801050","1990","Texas","48","480","Crockett County","105","1050","Crockett County",1091,3571,604,1558,388,1762,0,1762,1674,88,1207
"G4801070","1990","Texas","48","480","Crosby County","107","1070","Crosby County",1913,6501,1112,2874,445,2913,0,2913,2704,209,2326
"G4801090","1990","Texas","48","480","Culberson County","109","1090","Culberson County",862,3095,656,1059,236,1598,0,1598,1419,179,754
"G4801110","1990","Texas","48","480","Dallam County","111","1110","Dallam County",1505,4716,467,2748,249,2460,0,2460,2404,56,1537
"G4801130","1990","Texas","48","480","Dallas County","113","1130","Dallas County",463127,1495618,113762,739450,305041,1029714,2510,1027204,962376,64828,376721
"G4801150","1990","Texas","48","480","Dawson County","115","1150","Dawson County",3818,12760,2357,5553,785,5558,0,5558,5019,539,4721
"G4801170","1990","Texas","48","480","Deaf Smith County","117","1170","Deaf Smith County",4919,17299,2668,6862,1181,8184,0,8184,7669,515,4848
"G4801190","1990","Texas","48","480","Delta County","119","1190","Delta County",1364,4074,451,2407,407,2021,5,2016,1925,91,1796
"G4801210","1990","Texas","48","480","Denton County","121","1210","Denton County",69607,220236,7980,102117,52505,160401,270,160131,153373,6758,46488
"G4801230","1990","Texas","48","480","DeWitt County","123","1230","DeWitt County",5061,15824,3301,8086,1156,7670,16,7654,7040,614,6559
"G4801250","1990","Texas","48","480","Dickens County","125","1250","Dickens County",707,2121,353,1221,199,1081,0,1081,993,88,953
"G4801270","1990","Texas","48","480","Dimmit County","127","1270","Dimmit County",2548,9667,2546,2624,438,3569,6,3563,3075,488,3519
"G4801290","1990","Texas","48","480","Donley County","129","1290","Donley County",1066,3029,324,1915,280,1578,0,1578,1508,70,1420
"G4801310","1990","Texas","48","480","Duval County","131","1310","Duval County",3274,11744,2511,4484,480,4453,17,4436,3771,665,4722
"G4801330","1990","Texas","48","480","Eastland County","133","1330","Eastland County",5054,14923,1826,9195,1360,7507,7,7500,6970,530,7208
"G4801350","1990","Texas","48","480","Ector County","135","1350","Ector County",31551,104269,10767,51320,7968,54222,95,54127,49951,4176,30087
"G4801370","1990","Texas","48","480","Edwards County","137","1370","Edwards County",594,2016,373,793,186,915,0,915,873,42,695
"G4801390","1990","Texas","48","480","Ellis County","139","1390","Ellis County",22949,76242,5755,38569,6830,41929,48,41881,39378,2503,19723
"G4801410","1990","Texas","48","480","El Paso County","141","1410","El Paso County",142854,527602,77659,200358,49982,258624,15878,242746,216790,25956,163200
"G4801430","1990","Texas","48","480","Erath County","143","1430","Erath County",7014,21344,1814,11317,3343,13441,0,13441,12635,806,8485
"G4801450","1990","Texas","48","480","Falls County","145","1450","Falls County",4477,14060,2386,8225,986,7018,18,7000,6408,592,6612
"G4801470","1990","Texas","48","480","Fannin County","147","1470","Fannin County",6977,20876,2612,12489,1913,10731,11,10720,9852,868,8947
"G4801490","1990","Texas","48","480","Fayette County","149","1490","Fayette County",5645,16867,3716,9020,1269,9232,0,9232,8800,432,6599
"G4801510","1990","Texas","48","480","Fisher County","151","1510","Fisher County",1383,4209,670,2226,377,2048,3,2045,1931,114,1703
"G4801530","1990","Texas","48","480","Floyd County","153","1530","Floyd County",2280,7574,978,3630,580,3618,0,3618,3334,284,2491
"G4801550","1990","Texas","48","480","Foard County","155","1550","Foard County",499,1491,203,896,138,805,0,805,762,43,600
"G4801570","1990","Texas","48","480","Fort Bend County","157","1570","Fort Bend County",58921,204119,12202,80655,40195,115854,114,115740,110035,5705,41750
"G4801590","1990","Texas","48","480","Franklin County","159","1590","Franklin County",2250,6762,726,3922,594,3273,0,3273,3054,219,2756
"G4801610","1990","Texas","48","480","Freestone County","161","1610","Freestone County",4337,13411,1440,7986,960,6771,15,6756,6352,404,5331
"G4801630","1990","Texas","48","480","Frio County","163","1630","Frio County",3300,12050,2458,4408,559,5420,26,5394,4955,439,3926
"G4801650","1990","Texas","48","480","Gaines County","165","1650","Gaines County",3616,13002,2211,4773,767,5888,0,5888,5487,401,3600
"G4801670","1990","Texas","48","480","Galveston County","167","1670","Galveston County",58178,183860,13365,98440,26685,107795,653,107142,99670,7472,55877
"G4801690","1990","Texas","48","480","Garza County","169","1690","Garza County",1387,4575,728,2102,306,2144,8,2136,2018,118,1572
"G4801710","1990","Texas","48","480","Gillespie County","171","1710","Gillespie County",4964,14466,2299,7808,2085,7687,34,7653,7330,323,5990
"G4801730","1990","Texas","48","480","Glasscock County","173","1730","Glasscock County",378,1336,166,567,80,583,0,583,570,13,396
"G4801750","1990","Texas","48","480","Goliad County","175","1750","Goliad County",1664,5269,934,2667,394,2489,0,2489,2389,100,2041
"G4801770","1990","Texas","48","480","Gonzales County","177","1770","Gonzales County",4484,14617,2990,6933,918,7565,7,7558,7058,500,5182
"G4801790","1990","Texas","48","480","Gray County","179","1790","Gray County",6932,20678,1800,12223,1887,10683,2,10681,10055,626,7614
"G4801810","1990","Texas","48","480","Grayson County","181","1810","Grayson County",26534,79849,6519,46878,8672,45156,62,45094,42133,2961,28270
"G4801830","1990","Texas","48","480","Gregg County","183","1830","Gregg County",28307,87887,5501,48837,11648,50424,53,50371,46855,3516,28909
"G4801850","1990","Texas","48","480","Grimes County","185","1850","Grimes County",4464,14462,2280,8721,1033,7143,21,7122,6695,427,7439
"G4801870","1990","Texas","48","480","Guadalupe County","187","1870","Guadalupe County",17681,56898,6192,28501,5614,32125,803,31322,29294,2028,16358
"G4801890","1990","Texas","48","480","Hale County","189","1890","Hale County",8917,30399,4246,13256,2535,15732,27,15705,14396,1309,8989
"G4801910","1990","Texas","48","480","Hall County","191","1910","Hall County",1084,3205,475,2007,236,1627,2,1625,1540,85,1457
"G4801930","1990","Texas","48","480","Hamilton County","193","1930","Hamilton County",2212,6303,891,3955,687,3297,0,3297,3144,153,2870
"G4801950","1990","Texas","48","480","Hansford County","195","1950","Hansford County",1626,5227,466,2600,554,2620,0,2620,2515,105,1550
"G4801970","1990","Texas","48","480","Hardeman County","197","1970","Hardeman County",1438,4396,728,2447,393,2171,0,2171,1981,190,1880
"G4801990","1990","Texas","48","480","Hardin County","199","1990","Hardin County",11631,37211,2513,20632,2484,18216,0,18216,16863,1353,12235
"G4802010","1990","Texas","48","480","Harris County","201","2010","Harris County",701439,2338792,194349,1083472,435772,1486661,1899,1484762,1381829,102933,609031
"G4802030","1990","Texas","48","480","Harrison County","203","2030","Harrison County",15537,49630,4118,27126,4537,25028,102,24926,22840,2086,17725
"G4802050","1990","Texas","48","480","Hartley County","205","2050","Hartley County",1031,3184,152,1761,469,1695,7,1688,1676,12,993
"G4802070","1990","Texas","48","480","Haskell County","207","2070","Haskell County",1961,5815,956,3372,427,2866,0,2866,2640,226,2449
"G4802090","1990","Texas","48","480","Hays County","209","2090","Hays County",14479,47272,4115,21292,9122,33216,142,33074,30737,2337,17906
"G4802110","1990","Texas","48","480","Hemphill County","211","2110","Hemphill County",1034,3304,311,1758,290,1739,0,1739,1667,72,942
"G4802130","1990","Texas","48","480","Henderson County","213","2130","Henderson County",17215,50431,5244,30404,4090,24492,20,24472,22324,2148,21490
"G4802150","1990","Texas","48","480","Hidalgo County","215","2150","Hidalgo County",87912,356766,81842,94597,22823,142743,206,142537,122112,20425,116701
"G4802170","1990","Texas","48","480","Hill County","217","2170","Hill County",7432,22796,2814,13292,1922,11517,19,11498,10557,941,9400
"G4802190","1990","Texas","48","480","Hockley County","219","2190","Hockley County",6322,21563,2443,9613,1705,10674,29,10645,9881,764,6471
"G4802210","1990","Texas","48","480","Hood County","221","2210","Hood County",8709,25518,1679,15164,3013,13037,31,13006,11757,1249,9198
"G4802230","1990","Texas","48","480","Hopkins County","223","2230","Hopkins County",8041,24816,2475,14031,2087,13445,25,13420,12530,890,8525
"G4802250","1990","Texas","48","480","Houston County","225","2250","Houston County",5600,16933,2216,10785,1453,8269,2,8267,7699,568,8358
"G4802270","1990","Texas","48","480","Howard County","227","2270","Howard County",8491,26474,3302,15076,2461,13234,5,13229,12392,837,11244
"G4802290","1990","Texas","48","480","Hudspeth County","229","2290","Hudspeth County",717,2521,532,1039,136,1227,11,1216,1173,43,848
"G4802310","1990","Texas","48","480","Hunt County","231","2310","Hunt County",17608,54571,4526,29894,6519,30899,90,30809,28850,1959,18315
"G4802330","1990","Texas","48","480","Hutchinson County","233","2330","Hutchinson County",7282,22533,1836,12361,2121,10610,29,10581,9903,678,8464
"G4802350","1990","Texas","48","480","Irion County","235","2350","Irion County",478,1492,147,741,142,742,0,742,708,34,482
"G4802370","1990","Texas","48","480","Jack County","237","2370","Jack County",1970,5986,643,3497,512,2912,0,2912,2804,108,2390
"G4802390","1990","Texas","48","480","Jackson County","239","2390","Jackson County",3606,11428,1807,5843,869,5410,0,5410,5079,331,4490
"G4802410","1990","Texas","48","480","Jasper County","241","2410","Jasper County",8749,27502,2816,15404,1649,11864,2,11862,10766,1096,11482
"G4802430","1990","Texas","48","480","Jeff Davis County","243","2430","Jeff Davis County",541,1621,276,693,324,865,0,865,826,39,644
"G4802450","1990","Texas","48","480","Jefferson County","245","2450","Jefferson County",64130,202159,16047,112871,23690,107888,394,107494,98779,8715,73212
"G4802470","1990","Texas","48","480","Jim Hogg County","247","2470","Jim Hogg County",1317,4672,962,1665,332,2029,3,2026,1834,192,1568
"G4802490","1990","Texas","48","480","Jim Wells County","249","2490","Jim Wells County",9590,34074,5977,13853,2050,14819,36,14783,13286,1497,11969
"G4802510","1990","Texas","48","480","Johnson County","251","2510","Johnson County",26849,86288,5588,47443,6890,48006,103,47903,44802,3101,23820
"G4802530","1990","Texas","48","480","Jones County","253","2530","Jones County",4578,14244,1825,7778,1169,7127,14,7113,6608,505,5295
"G4802550","1990","Texas","48","480","Karnes County","255","2550","Karnes County",3259,10960,2568,4422,681,4948,0,4948,4508,440,4100
"G4802570","1990","Texas","48","480","Kaufman County","257","2570","Kaufman County",13969,45750,3911,24966,3550,24425,21,24404,22670,1734,14166
"G4802590","1990","Texas","48","480","Kendall County","259","2590","Kendall County",4146,12697,992,6775,1935,7277,18,7259,6851,408,3990
"G4802610","1990","Texas","48","480","Kenedy County","261","2610","Kenedy County",117,414,114,145,22,225,0,225,216,9,106
"G4802630","1990","Texas","48","480","Kent County","263","2630","Kent County",287,860,112,513,72,445,0,445,429,16,335
"G4802650","1990","Texas","48","480","Kerr County","265","2650","Kerr County",10045,28997,2711,17544,5120,15231,7,15224,14342,882,13489
"G4802670","1990","Texas","48","480","Kimble County","267","2670","Kimble County",1191,3526,493,2006,354,1950,0,1950,1860,90,1245
"G4802690","1990","Texas","48","480","King County","269","2690","King County",103,321,21,142,53,196,0,196,192,4,71
