GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,A68AA2000,CL5AA2000,B69AA2000,B69AB2000,B69AC2000,B84AA2000,B84AB2000,B84AC2000,B84AD2000,B84AE2000,B84AF2000
"G1600190","2000","Idaho","16","160","Bonneville County","019","0190","Bonneville County",21463,71447,2002,33826,12674,40370,49,40321,38309,2012,19266
"G1600210","2000","Idaho","16","160","Boundary County","021","0210","Boundary County",2698,8293,392,4993,929,4322,16,4306,3875,431,3018
"G1600230","2000","Idaho","16","160","Butte County","023","0230","Butte County",803,2521,95,1535,243,1302,0,1302,1226,76,876
"G1600250","2000","Idaho","16","160","Camas County","025","0250","Camas County",287,839,16,509,150,520,0,520,499,21,261
"G1600270","2000","Idaho","16","160","Canyon County","027","0270","Canyon County",33954,111482,8290,56914,11415,63525,182,63343,59634,3709,31819
"G1600290","2000","Idaho","16","160","Caribou County","029","0290","Caribou County",1978,6514,162,3529,700,3132,0,3132,2981,151,2183
"G1600310","2000","Idaho","16","160","Cassia County","031","0310","Cassia County",5489,18977,1242,9268,1696,9430,0,9430,8942,488,5610
"G1600330","2000","Idaho","16","160","Clark County","033","0330","Clark County",257,905,127,380,73,477,0,477,448,29,244
"G1600350","2000","Idaho","16","160","Clearwater County","035","0350","Clearwater County",2483,7046,330,5174,848,3699,2,3697,3270,427,3452
"G1600370","2000","Idaho","16","160","Custer County","037","0370","Custer County",1197,3539,156,2332,524,2072,2,2070,1941,129,1274
"G1600390","2000","Idaho","16","160","Elmore County","039","0390","Elmore County",6848,21998,856,13225,2953,13313,3155,10158,9492,666,8455
"G1600410","2000","Idaho","16","160","Franklin County","041","0410","Franklin County",2873,10471,222,5024,823,5190,5,5185,4911,274,2420
"G1600430","2000","Idaho","16","160","Fremont County","043","0430","Fremont County",3029,10396,571,5405,814,5394,9,5385,5101,284,3144
"G1600450","2000","Idaho","16","160","Gem County","045","0450","Gem County",4175,13027,595,7969,1099,6753,37,6716,6376,340,4696
"G1600470","2000","Idaho","16","160","Gooding County","047","0470","Gooding County",3719,11980,910,6798,1053,6482,0,6482,6259,223,4103
"G1600490","2000","Idaho","16","160","Idaho County","049","0490","Idaho County",4294,12677,671,8431,1536,6598,0,6598,5925,673,5657
"G1600510","2000","Idaho","16","160","Jefferson County","051","0510","Jefferson County",4880,17684,698,8062,1575,8682,13,8669,8289,380,4376
"G1600530","2000","Idaho","16","160","Jerome County","053","0530","Jerome County",4806,15988,1101,8310,1535,8596,6,8590,8084,506,4598
"G1600550","2000","Idaho","16","160","Kootenai County","055","0550","Kootenai County",29668,89822,2160,54381,13331,54471,92,54379,50162,4217,28203
"G1600570","2000","Idaho","16","160","Latah County","057","0570","Latah County",7764,22716,609,10898,7986,18718,75,18643,17223,1420,10011
"G1600590","2000","Idaho","16","160","Lemhi County","059","0590","Lemhi County",2217,6460,254,4159,960,3495,0,3495,3196,299,2637
"G1600610","2000","Idaho","16","160","Lewis County","061","0610","Lewis County",1050,3071,169,2042,385,1657,0,1657,1514,143,1290
"G1600630","2000","Idaho","16","160","Lincoln County","063","0630","Lincoln County",1050,3437,253,1885,320,1872,0,1872,1799,73,1068
"G1600650","2000","Idaho","16","160","Madison County","065","0650","Madison County",4855,17955,419,6624,2277,12588,13,12575,11659,916,8657
"G1600670","2000","Idaho","16","160","Minidoka County","067","0670","Minidoka County",5360,17776,1556,9183,1201,9402,0,9402,8788,614,5197
"G1600690","2000","Idaho","16","160","Nez Perce County","069","0690","Nez Perce County",10151,29488,968,19110,4681,18752,29,18723,17856,867,10924
"G1600710","2000","Idaho","16","160","Oneida County","071","0710","Oneida County",1093,3663,68,2051,374,1838,9,1829,1751,78,1132
"G1600730","2000","Idaho","16","160","Owyhee County","073","0730","Owyhee County",2756,9232,957,4763,652,4716,6,4710,4389,321,2989
"G1600750","2000","Idaho","16","160","Payette County","075","0750","Payette County",5576,17911,1213,10194,1354,9349,4,9345,8765,580,5763
"G1600770","2000","Idaho","16","160","Power County","077","0770","Power County",1968,6653,646,3075,623,3488,0,3488,3325,163,1791
"G1600790","2000","Idaho","16","160","Shoshone County","079","0790","Shoshone County",3858,10888,655,8024,991,6101,6,6095,5377,718,4881
"G1600810","2000","Idaho","16","160","Teton County","081","0810","Teton County",1465,5021,183,2416,1015,3132,0,3132,3030,102,1171
"G1600830","2000","Idaho","16","160","Twin Falls County","083","0830","Twin Falls County",16967,53074,2750,30457,6337,31873,74,31799,29916,1883,16708
"G1600850","2000","Idaho","16","160","Valley County","085","0850","Valley County",2251,6325,138,3932,1455,3837,5,3832,3599,233,2329
"G1600870","2000","Idaho","16","160","Washington County","087","0870","Washington County",2737,8477,589,5123,830,4606,1,4605,4245,360,3004
"G1700010","2000","Illinois","17","170","Adams County","001","0010","Adams County",18003,54077,2671,34482,7948,35122,33,35089,33344,1745,18226
"G1700030","2000","Illinois","17","170","Alexander County","003","0030","Alexander County",2475,7412,661,5295,439,3641,0,3641,3256,385,3742
"G1700050","2000","Illinois","17","170","Bond County","005","0050","Bond County",4348,12897,761,9216,1754,8154,3,8151,7718,433,6063
"G1700070","2000","Illinois","17","170","Boone County","007","0070","Boone County",11260,36534,1808,20482,3771,21079,3,21076,20149,927,9592
"G1700090","2000","Illinois","17","170","Brown County","009","0090","Brown County",1380,4091,508,3889,447,2621,2,2619,2528,91,3247
"G1700110","2000","Illinois","17","170","Bureau County","011","0110","Bureau County",9890,29544,1457,18856,3772,18213,13,18200,17395,805,9605
"G1700130","2000","Illinois","17","170","Calhoun County","013","0130","Calhoun County",1439,4289,404,2792,332,2451,0,2451,2332,119,1612
"G1700150","2000","Illinois","17","170","Carroll County","015","0150","Carroll County",4681,13706,690,9312,1514,8293,0,8293,7724,569,4869
"G1700170","2000","Illinois","17","170","Cass County","017","0170","Cass County",3692,11119,863,7048,1145,6908,34,6874,6476,398,3801
"G1700190","2000","Illinois","17","170","Champaign County","019","0190","Champaign County",39308,116548,3149,59208,38202,98835,149,98686,93236,5450,47091
"G1700210","2000","Illinois","17","170","Christian County","021","0210","Christian County",9477,27901,1755,19894,2553,16786,22,16764,15941,823,11005
"G1700230","2000","Illinois","17","170","Clark County","023","0230","Clark County",4808,14127,943,9051,1575,8287,1,8286,7890,396,5044
"G1700250","2000","Illinois","17","170","Clay County","025","0250","Clay County",4003,11760,1115,7825,958,6921,0,6921,6531,390,4572
"G1700270","2000","Illinois","17","170","Clinton County","027","0270","Clinton County",9226,28643,3036,17381,3046,17906,166,17740,17153,587,9851
"G1700290","2000","Illinois","17","170","Coles County","029","0290","Coles County",12071,35071,2120,21901,6305,27942,22,27920,26381,1539,16044
"G1700310","2000","Illinois","17","170","Cook County","031","0310","Cook County",1269592,4293270,332628,2153468,968642,2620175,1401,2618774,2421287,197487,1509081
"G1700330","2000","Illinois","17","170","Crawford County","033","0330","Crawford County",5447,15874,835,11722,1438,9089,0,9089,8594,495,7259
"G1700350","2000","Illinois","17","170","Cumberland County","035","0350","Cumberland County",3085,9439,637,5974,741,5717,0,5717,5411,306,2904
"G1700370","2000","Illinois","17","170","DeKalb County","037","0370","DeKalb County",19964,62135,2036,33774,13102,48904,26,48878,45909,2969,21638
"G1700390","2000","Illinois","17","170","De Witt County","039","0390","De Witt County",4683,13813,613,9214,1527,8852,0,8852,8380,472,4320
"G1700410","2000","Illinois","17","170","Douglas County","041","0410","Douglas County",5476,16997,1578,9559,1786,9849,4,9845,9571,274,5435
"G1700430","2000","Illinois","17","170","DuPage County","043","0430","DuPage County",234354,765271,22993,320675,245452,492352,138,492214,476172,16042,196076
"G1700450","2000","Illinois","17","170","Edgar County","045","0450","Edgar County",5326,15617,709,10907,1779,9396,13,9383,8934,449,6210
"G1700470","2000","Illinois","17","170","Edwards County","047","0470","Edwards County",2027,5836,334,4009,472,3450,0,3450,3314,136,2149
"G1700490","2000","Illinois","17","170","Effingham County","049","0490","Effingham County",9182,28995,1598,16761,3276,18049,4,18045,17234,811,7449
"G1700510","2000","Illinois","17","170","Fayette County","051","0510","Fayette County",5657,16831,1377,11913,1321,9935,5,9930,9356,574,7331
"G1700530","2000","Illinois","17","170","Ford County","053","0530","Ford County",3903,11682,438,7791,1328,7117,2,7115,6883,232,3873
"G1700550","2000","Illinois","17","170","Franklin County","055","0550","Franklin County",10971,31687,2439,21468,3058,17200,20,17180,16017,1163,13835
"G1700570","2000","Illinois","17","170","Fulton County","057","0570","Fulton County",10252,29699,1716,21788,3025,17306,15,17291,16137,1154,13557
"G1700590","2000","Illinois","17","170","Gallatin County","059","0590","Gallatin County",1838,5325,578,3558,345,2792,0,2792,2600,192,2410
"G1700610","2000","Illinois","17","170","Greene County","061","0610","Greene County",4078,12251,828,7881,979,6679,6,6673,6301,372,4767
"G1700630","2000","Illinois","17","170","Grundy County","063","0630","Grundy County",10278,31761,996,19602,3699,19468,0,19468,18567,901,9304
"G1700650","2000","Illinois","17","170","Hamilton County","065","0650","Hamilton County",2436,7194,818,4430,618,3877,0,3877,3698,179,2944
"G1700670","2000","Illinois","17","170","Hancock County","067","0670","Hancock County",5606,16574,707,10872,2145,10523,7,10516,10016,500,5282
"G1700690","2000","Illinois","17","170","Hardin County","069","0690","Hardin County",1367,3838,513,2598,331,1901,0,1901,1788,113,2070
"G1700710","2000","Illinois","17","170","Henderson County","071","0710","Henderson County",2377,6855,290,4821,569,4224,0,4224,4005,219,2343
"G1700730","2000","Illinois","17","170","Henry County","073","0730","Henry County",14309,42948,1754,27071,5358,26184,22,26162,24999,1163,13507
"G1700750","2000","Illinois","17","170","Iroquois County","075","0750","Iroquois County",8712,26075,1713,16899,2499,15573,6,15567,14980,587,8799
"G1700770","2000","Illinois","17","170","Jackson County","077","0770","Jackson County",12653,36570,2124,20088,10447,30702,78,30624,28213,2411,18985
"G1700790","2000","Illinois","17","170","Jasper County","079","0790","Jasper County",2850,8710,545,5295,739,5116,0,5116,4935,181,2788
"G1700810","2000","Illinois","17","170","Jefferson County","081","0810","Jefferson County",10559,31270,2399,20774,3668,18662,36,18626,17592,1034,12808
"G1700830","2000","Illinois","17","170","Jersey County","083","0830","Jersey County",5861,17886,962,11261,1759,10999,0,10999,10348,651,5896
"G1700850","2000","Illinois","17","170","Jo Daviess County","085","0850","Jo Daviess County",6287,18346,1093,12154,2378,12008,0,12008,11528,480,5771
"G1700870","2000","Illinois","17","170","Johnson County","087","0870","Johnson County",3052,8748,776,7221,1060,4758,4,4754,4398,356,6043
"G1700890","2000","Illinois","17","170","Kane County","089","0890","Kane County",101454,347621,23726,153710,68050,206024,60,205964,196184,9780,88708
"G1700910","2000","Illinois","17","170","Kankakee County","091","0910","Kankakee County",26759,83595,4940,51054,9850,51561,13,51548,48227,3321,27246
"G1700930","2000","Illinois","17","170","Kendall County","093","0930","Kendall County",14969,48903,1148,24536,8678,29697,0,29697,28842,855,10490
"G1700950","2000","Illinois","17","170","Knox County","095","0950","Knox County",14429,41429,1838,30666,5545,27287,19,27268,25485,1783,17764
"G1700970","2000","Illinois","17","170","Lake County","097","0970","Lake County",163978,546334,23819,220720,153726,337181,12828,324353,310396,13957,136837
"G1700990","2000","Illinois","17","170","LaSalle County","099","0990","La Salle County",29840,90819,4626,59916,9889,53979,34,53945,51042,2903,32889
"G1701010","2000","Illinois","17","170","Lawrence County","101","1010","Lawrence County",4254,12284,806,8903,1043,7510,0,7510,7042,468,4817
"G1701030","2000","Illinois","17","170","Lee County","103","1030","Lee County",9138,27509,1565,19746,3229,17243,3,17240,16325,915,11164
"G1701050","2000","Illinois","17","170","Livingston County","105","1050","Livingston County",9948,30260,1803,21343,3350,18961,18,18943,17952,991,12023
"G1701070","2000","Illinois","17","170","Logan County","107","1070","Logan County",7583,22327,1265,16507,2942,14879,18,14861,13932,929,10335
"G1701090","2000","Illinois","17","170","McDonough County","109","1090","McDonough County",7096,20340,852,12272,4820,17953,25,17928,15934,1994,9866
"G1701110","2000","Illinois","17","170","McHenry County","111","1110","McHenry County",69303,229124,5971,112373,45436,140203,78,140125,135269,4856,49207
"G1701130","2000","Illinois","17","170","McLean County","113","1130","McLean County",35470,107497,2631,53043,31546,86065,71,85994,80759,5235,32831
"G1701150","2000","Illinois","17","170","Macon County","115","1150","Macon County",30960,90608,3256,59217,12722,56708,75,56633,52584,4049,32917
"G1701170","2000","Illinois","17","170","Macoupin County","117","1170","Macoupin County",13629,40515,2273,26711,3894,23931,27,23904,22672,1232,14593
"G1701190","2000","Illinois","17","170","Madison County","119","1190","Madison County",70070,210402,9687,127986,32759,130809,404,130405,123468,6937,71120
"G1701210","2000","Illinois","17","170","Marion County","121","1210","Marion County",11487,34067,2475,21877,3358,20301,18,20283,18873,1410,11930
"G1701230","2000","Illinois","17","170","Marshall County","123","1230","Marshall County",3718,10966,527,7283,1325,6837,14,6823,6568,255,3644
"G1701250","2000","Illinois","17","170","Mason County","125","1250","Mason County",4563,13354,747,8922,1221,7572,22,7550,7087,463,5049
"G1701270","2000","Illinois","17","170","Massac County","127","1270","Massac County",4318,12452,1079,8275,1117,7149,0,7149,6730,419,4946
"G1701290","2000","Illinois","17","170","Menard County","129","1290","Menard County",3550,10622,387,6212,1699,6771,23,6748,6486,262,2817
"G1701310","2000","Illinois","17","170","Mercer County","131","1310","Mercer County",4914,14539,486,9587,1456,8534,2,8532,8031,501,4810
"G1701330","2000","Illinois","17","170","Monroe County","133","1330","Monroe County",7780,24040,1238,13318,3721,14898,0,14898,14526,372,6349
"G1701350","2000","Illinois","17","170","Montgomery County","135","1350","Montgomery County",7927,23532,1780,16758,2336,13736,21,13715,12951,764,10568
"G1701370","2000","Illinois","17","170","Morgan County","137","1370","Morgan County",9251,26998,1804,17632,4840,18571,22,18549,17425,1124,10847
"G1701390","2000","Illinois","17","170","Moultrie County","139","1390","Moultrie County",3976,12037,1077,7036,1402,7181,14,7167,6927,240,3905
"G1701410","2000","Illinois","17","170","Ogle County","141","1410","Ogle County",14168,43527,1867,25790,5660,26024,11,26013,24812,1201,12670
"G1701430","2000","Illinois","17","170","Peoria County","143","1430","Peoria County",47133,141892,6585,84252,27661,90729,214,90515,85258,5257,51646
"G1701450","2000","Illinois","17","170","Perry County","145","1450","Perry County",5843,17280,1671,12471,1585,9999,4,9995,9197,798,8679
"G1701470","2000","Illinois","17","170","Piatt County","147","1470","Piatt County",4727,13980,434,8344,2340,8768,8,8760,8502,258,3975
