GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,B79AA2000
"G4701630","2000","Tennessee","47","470","Sullivan County","163","1630","Sullivan County",33529
"G4701650","2000","Tennessee","47","470","Sumner County","165","1650","Sumner County",46030
"G4701670","2000","Tennessee","47","470","Tipton County","167","1670","Tipton County",41856
"G4701690","2000","Tennessee","47","470","Trousdale County","169","1690","Trousdale County",32212
"G4701710","2000","Tennessee","47","470","Unicoi County","171","1710","Unicoi County",29863
"G4701730","2000","Tennessee","47","470","Union County","173","1730","Union County",27335
"G4701750","2000","Tennessee","47","470","Van Buren County","175","1750","Van Buren County",28165
"G4701770","2000","Tennessee","47","470","Warren County","177","1770","Warren County",30920
"G4701790","2000","Tennessee","47","470","Washington County","179","1790","Washington County",33116
"G4701810","2000","Tennessee","47","470","Wayne County","181","1810","Wayne County",26576
"G4701830","2000","Tennessee","47","470","Weakley County","183","1830","Weakley County",30008
"G4701850","2000","Tennessee","47","470","White County","185","1850","White County",29383
"G4701870","2000","Tennessee","47","470","Williamson County","187","1870","Williamson County",69104
"G4701890","2000","Tennessee","47","470","Wilson County","189","1890","Wilson County",50140
"G4800010","2000","Texas","48","480","Anderson County","001","0010","Anderson County",31957
"G4800030","2000","Texas","48","480","Andrews County","003","0030","Andrews County",34036
"G4800050","2000","Texas","48","480","Angelina County","005","0050","Angelina County",33806
"G4800070","2000","Texas","48","480","Aransas County","007","0070","Aransas County",30702
"G4800090","2000","Texas","48","480","Archer County","009","0090","Archer County",38514
"G4800110","2000","Texas","48","480","Armstrong County","011","0110","Armstrong County",38194
"G4800130","2000","Texas","48","480","Atascosa County","013","0130","Atascosa County",33081
"G4800150","2000","Texas","48","480","Austin County","015","0150","Austin County",38615
"G4800170","2000","Texas","48","480","Bailey County","017","0170","Bailey County",27901
"G4800190","2000","Texas","48","480","Bandera County","019","0190","Bandera County",39013
"G4800210","2000","Texas","48","480","Bastrop County","021","0210","Bastrop County",43578
"G4800230","2000","Texas","48","480","Baylor County","023","0230","Baylor County",24627
"G4800250","2000","Texas","48","480","Bee County","025","0250","Bee County",28392
"G4800270","2000","Texas","48","480","Bell County","027","0270","Bell County",36872
"G4800290","2000","Texas","48","480","Bexar County","029","0290","Bexar County",38328
"G4800310","2000","Texas","48","480","Blanco County","031","0310","Blanco County",39369
"G4800330","2000","Texas","48","480","Borden County","033","0330","Borden County",29205
"G4800350","2000","Texas","48","480","Bosque County","035","0350","Bosque County",34181
"G4800370","2000","Texas","48","480","Bowie County","037","0370","Bowie County",33001
"G4800390","2000","Texas","48","480","Brazoria County","039","0390","Brazoria County",48632
"G4800410","2000","Texas","48","480","Brazos County","041","0410","Brazos County",29104
"G4800430","2000","Texas","48","480","Brewster County","043","0430","Brewster County",27386
"G4800450","2000","Texas","48","480","Briscoe County","045","0450","Briscoe County",29917
"G4800470","2000","Texas","48","480","Brooks County","047","0470","Brooks County",18622
"G4800490","2000","Texas","48","480","Brown County","049","0490","Brown County",30974
"G4800510","2000","Texas","48","480","Burleson County","051","0510","Burleson County",33026
"G4800530","2000","Texas","48","480","Burnet County","053","0530","Burnet County",37921
"G4800550","2000","Texas","48","480","Caldwell County","055","0550","Caldwell County",36573
"G4800570","2000","Texas","48","480","Calhoun County","057","0570","Calhoun County",35849
"G4800590","2000","Texas","48","480","Callahan County","059","0590","Callahan County",32463
"G4800610","2000","Texas","48","480","Cameron County","061","0610","Cameron County",26155
"G4800630","2000","Texas","48","480","Camp County","063","0630","Camp County",31164
"G4800650","2000","Texas","48","480","Carson County","065","0650","Carson County",40285
"G4800670","2000","Texas","48","480","Cass County","067","0670","Cass County",28441
"G4800690","2000","Texas","48","480","Castro County","069","0690","Castro County",30619
"G4800710","2000","Texas","48","480","Chambers County","071","0710","Chambers County",47964
"G4800730","2000","Texas","48","480","Cherokee County","073","0730","Cherokee County",29313
"G4800750","2000","Texas","48","480","Childress County","075","0750","Childress County",27457
"G4800770","2000","Texas","48","480","Clay County","077","0770","Clay County",35738
"G4800790","2000","Texas","48","480","Cochran County","079","0790","Cochran County",27525
"G4800810","2000","Texas","48","480","Coke County","081","0810","Coke County",29085
"G4800830","2000","Texas","48","480","Coleman County","083","0830","Coleman County",25658
"G4800850","2000","Texas","48","480","Collin County","085","0850","Collin County",70835
"G4800870","2000","Texas","48","480","Collingsworth County","087","0870","Collingsworth County",25438
"G4800890","2000","Texas","48","480","Colorado County","089","0890","Colorado County",32425
"G4800910","2000","Texas","48","480","Comal County","091","0910","Comal County",46147
"G4800930","2000","Texas","48","480","Comanche County","093","0930","Comanche County",28422
"G4800950","2000","Texas","48","480","Concho County","095","0950","Concho County",31313
"G4800970","2000","Texas","48","480","Cooke County","097","0970","Cooke County",37649
"G4800990","2000","Texas","48","480","Coryell County","099","0990","Coryell County",35999
"G4801010","2000","Texas","48","480","Cottle County","101","1010","Cottle County",25446
"G4801030","2000","Texas","48","480","Crane County","103","1030","Crane County",32194
"G4801050","2000","Texas","48","480","Crockett County","105","1050","Crockett County",29355
"G4801070","2000","Texas","48","480","Crosby County","107","1070","Crosby County",25769
"G4801090","2000","Texas","48","480","Culberson County","109","1090","Culberson County",25882
"G4801110","2000","Texas","48","480","Dallam County","111","1110","Dallam County",27946
"G4801130","2000","Texas","48","480","Dallas County","113","1130","Dallas County",43324
"G4801150","2000","Texas","48","480","Dawson County","115","1150","Dawson County",28211
"G4801170","2000","Texas","48","480","Deaf Smith County","117","1170","Deaf Smith County",29601
"G4801190","2000","Texas","48","480","Delta County","119","1190","Delta County",29094
"G4801210","2000","Texas","48","480","Denton County","121","1210","Denton County",58216
"G4801230","2000","Texas","48","480","DeWitt County","123","1230","DeWitt County",28714
"G4801250","2000","Texas","48","480","Dickens County","125","1250","Dickens County",25898
"G4801270","2000","Texas","48","480","Dimmit County","127","1270","Dimmit County",21917
"G4801290","2000","Texas","48","480","Donley County","129","1290","Donley County",29006
"G4801310","2000","Texas","48","480","Duval County","131","1310","Duval County",22416
"G4801330","2000","Texas","48","480","Eastland County","133","1330","Eastland County",26832
"G4801350","2000","Texas","48","480","Ector County","135","1350","Ector County",31152
"G4801370","2000","Texas","48","480","Edwards County","137","1370","Edwards County",25298
"G4801390","2000","Texas","48","480","Ellis County","139","1390","Ellis County",50350
"G4801410","2000","Texas","48","480","El Paso County","141","1410","El Paso County",31051
"G4801430","2000","Texas","48","480","Erath County","143","1430","Erath County",30708
"G4801450","2000","Texas","48","480","Falls County","145","1450","Falls County",26589
"G4801470","2000","Texas","48","480","Fannin County","147","1470","Fannin County",34501
"G4801490","2000","Texas","48","480","Fayette County","149","1490","Fayette County",34526
"G4801510","2000","Texas","48","480","Fisher County","151","1510","Fisher County",27659
"G4801530","2000","Texas","48","480","Floyd County","153","1530","Floyd County",26851
"G4801550","2000","Texas","48","480","Foard County","155","1550","Foard County",25813
"G4801570","2000","Texas","48","480","Fort Bend County","157","1570","Fort Bend County",63831
"G4801590","2000","Texas","48","480","Franklin County","159","1590","Franklin County",31955
"G4801610","2000","Texas","48","480","Freestone County","161","1610","Freestone County",31283
"G4801630","2000","Texas","48","480","Frio County","163","1630","Frio County",24504
"G4801650","2000","Texas","48","480","Gaines County","165","1650","Gaines County",30432
"G4801670","2000","Texas","48","480","Galveston County","167","1670","Galveston County",42419
"G4801690","2000","Texas","48","480","Garza County","169","1690","Garza County",27206
"G4801710","2000","Texas","48","480","Gillespie County","171","1710","Gillespie County",38109
"G4801730","2000","Texas","48","480","Glasscock County","173","1730","Glasscock County",35655
"G4801750","2000","Texas","48","480","Goliad County","175","1750","Goliad County",34201
"G4801770","2000","Texas","48","480","Gonzales County","177","1770","Gonzales County",28368
"G4801790","2000","Texas","48","480","Gray County","179","1790","Gray County",31368
"G4801810","2000","Texas","48","480","Grayson County","181","1810","Grayson County",37178
"G4801830","2000","Texas","48","480","Gregg County","183","1830","Gregg County",35006
"G4801850","2000","Texas","48","480","Grimes County","185","1850","Grimes County",32280
"G4801870","2000","Texas","48","480","Guadalupe County","187","1870","Guadalupe County",43949
"G4801890","2000","Texas","48","480","Hale County","189","1890","Hale County",31280
"G4801910","2000","Texas","48","480","Hall County","191","1910","Hall County",23016
"G4801930","2000","Texas","48","480","Hamilton County","193","1930","Hamilton County",31150
"G4801950","2000","Texas","48","480","Hansford County","195","1950","Hansford County",35438
"G4801970","2000","Texas","48","480","Hardeman County","197","1970","Hardeman County",28312
"G4801990","2000","Texas","48","480","Hardin County","199","1990","Hardin County",37612
"G4802010","2000","Texas","48","480","Harris County","201","2010","Harris County",42598
"G4802030","2000","Texas","48","480","Harrison County","203","2030","Harrison County",33520
"G4802050","2000","Texas","48","480","Hartley County","205","2050","Hartley County",46327
"G4802070","2000","Texas","48","480","Haskell County","207","2070","Haskell County",23690
"G4802090","2000","Texas","48","480","Hays County","209","2090","Hays County",45006
"G4802110","2000","Texas","48","480","Hemphill County","211","2110","Hemphill County",35456
"G4802130","2000","Texas","48","480","Henderson County","213","2130","Henderson County",32533
"G4802150","2000","Texas","48","480","Hidalgo County","215","2150","Hidalgo County",24863
"G4802170","2000","Texas","48","480","Hill County","217","2170","Hill County",31600
"G4802190","2000","Texas","48","480","Hockley County","219","2190","Hockley County",31085
"G4802210","2000","Texas","48","480","Hood County","221","2210","Hood County",43668
"G4802230","2000","Texas","48","480","Hopkins County","223","2230","Hopkins County",32136
"G4802250","2000","Texas","48","480","Houston County","225","2250","Houston County",28119
"G4802270","2000","Texas","48","480","Howard County","227","2270","Howard County",30805
"G4802290","2000","Texas","48","480","Hudspeth County","229","2290","Hudspeth County",21045
"G4802310","2000","Texas","48","480","Hunt County","231","2310","Hunt County",36752
"G4802330","2000","Texas","48","480","Hutchinson County","233","2330","Hutchinson County",36588
"G4802350","2000","Texas","48","480","Irion County","235","2350","Irion County",37500
"G4802370","2000","Texas","48","480","Jack County","237","2370","Jack County",32500
"G4802390","2000","Texas","48","480","Jackson County","239","2390","Jackson County",35254
"G4802410","2000","Texas","48","480","Jasper County","241","2410","Jasper County",30902
"G4802430","2000","Texas","48","480","Jeff Davis County","243","2430","Jeff Davis County",32212
"G4802450","2000","Texas","48","480","Jefferson County","245","2450","Jefferson County",34706
"G4802470","2000","Texas","48","480","Jim Hogg County","247","2470","Jim Hogg County",25833
"G4802490","2000","Texas","48","480","Jim Wells County","249","2490","Jim Wells County",28843
"G4802510","2000","Texas","48","480","Johnson County","251","2510","Johnson County",44621
"G4802530","2000","Texas","48","480","Jones County","253","2530","Jones County",29572
"G4802550","2000","Texas","48","480","Karnes County","255","2550","Karnes County",26526
"G4802570","2000","Texas","48","480","Kaufman County","257","2570","Kaufman County",44783
"G4802590","2000","Texas","48","480","Kendall County","259","2590","Kendall County",49521
"G4802610","2000","Texas","48","480","Kenedy County","261","2610","Kenedy County",25000
"G4802630","2000","Texas","48","480","Kent County","263","2630","Kent County",30433
"G4802650","2000","Texas","48","480","Kerr County","265","2650","Kerr County",34283
"G4802670","2000","Texas","48","480","Kimble County","267","2670","Kimble County",29396
"G4802690","2000","Texas","48","480","King County","269","2690","King County",35625
"G4802710","2000","Texas","48","480","Kinney County","271","2710","Kinney County",28320
"G4802730","2000","Texas","48","480","Kleberg County","273","2730","Kleberg County",29313
"G4802750","2000","Texas","48","480","Knox County","275","2750","Knox County",25453
"G4802770","2000","Texas","48","480","Lamar County","277","2770","Lamar County",31609
"G4802790","2000","Texas","48","480","Lamb County","279","2790","Lamb County",27898
"G4802810","2000","Texas","48","480","Lampasas County","281","2810","Lampasas County",36176
"G4802830","2000","Texas","48","480","La Salle County","283","2830","La Salle County",21857
"G4802850","2000","Texas","48","480","Lavaca County","285","2850","Lavaca County",29132
"G4802870","2000","Texas","48","480","Lee County","287","2870","Lee County",36280
"G4802890","2000","Texas","48","480","Leon County","289","2890","Leon County",30981
"G4802910","2000","Texas","48","480","Liberty County","291","2910","Liberty County",38361
"G4802930","2000","Texas","48","480","Limestone County","293","2930","Limestone County",29366
"G4802950","2000","Texas","48","480","Lipscomb County","295","2950","Lipscomb County",31964
"G4802970","2000","Texas","48","480","Live Oak County","297","2970","Live Oak County",32057
"G4802990","2000","Texas","48","480","Llano County","299","2990","Llano County",34830
"G4803010","2000","Texas","48","480","Loving County","301","3010","Loving County",40000
"G4803030","2000","Texas","48","480","Lubbock County","303","3030","Lubbock County",32198
"G4803050","2000","Texas","48","480","Lynn County","305","3050","Lynn County",26694
"G4803070","2000","Texas","48","480","McCulloch County","307","3070","McCulloch County",25705
"G4803090","2000","Texas","48","480","McLennan County","309","3090","McLennan County",33560
"G4803110","2000","Texas","48","480","McMullen County","311","3110","McMullen County",32500
"G4803130","2000","Texas","48","480","Madison County","313","3130","Madison County",29418
"G4803150","2000","Texas","48","480","Marion County","315","3150","Marion County",25347
"G4803170","2000","Texas","48","480","Martin County","317","3170","Martin County",31836
"G4803190","2000","Texas","48","480","Mason County","319","3190","Mason County",30921
"G4803210","2000","Texas","48","480","Matagorda County","321","3210","Matagorda County",32174
"G4803230","2000","Texas","48","480","Maverick County","323","3230","Maverick County",21232
"G4803250","2000","Texas","48","480","Medina County","325","3250","Medina County",36063
"G4803270","2000","Texas","48","480","Menard County","327","3270","Menard County",24762
"G4803290","2000","Texas","48","480","Midland County","329","3290","Midland County",39082
"G4803310","2000","Texas","48","480","Milam County","331","3310","Milam County",33186
"G4803330","2000","Texas","48","480","Mills County","333","3330","Mills County",30579
"G4803350","2000","Texas","48","480","Mitchell County","335","3350","Mitchell County",25399
"G4803370","2000","Texas","48","480","Montague County","337","3370","Montague County",31048
"G4803390","2000","Texas","48","480","Montgomery County","339","3390","Montgomery County",50864
"G4803410","2000","Texas","48","480","Moore County","341","3410","Moore County",34852
"G4803430","2000","Texas","48","480","Morris County","343","3430","Morris County",29011
"G4803450","2000","Texas","48","480","Motley County","345","3450","Motley County",28348
"G4803470","2000","Texas","48","480","Nacogdoches County","347","3470","Nacogdoches County",28301
"G4803490","2000","Texas","48","480","Navarro County","349","3490","Navarro County",31268
"G4803510","2000","Texas","48","480","Newton County","351","3510","Newton County",28500
"G4803530","2000","Texas","48","480","Nolan County","353","3530","Nolan County",26209
"G4803550","2000","Texas","48","480","Nueces County","355","3550","Nueces County",35959
"G4803570","2000","Texas","48","480","Ochiltree County","357","3570","Ochiltree County",38013
"G4803590","2000","Texas","48","480","Oldham County","359","3590","Oldham County",33713
"G4803610","2000","Texas","48","480","Orange County","361","3610","Orange County",37586
"G4803630","2000","Texas","48","480","Palo Pinto County","363","3630","Palo Pinto County",31203
"G4803650","2000","Texas","48","480","Panola County","365","3650","Panola County",31909
"G4803670","2000","Texas","48","480","Parker County","367","3670","Parker County",45497
"G4803690","2000","Texas","48","480","Parmer County","369","3690","Parmer County",30813
"G4803710","2000","Texas","48","480","Pecos County","371","3710","Pecos County",28033
"G4803730","2000","Texas","48","480","Polk County","373","3730","Polk County",30495
"G4803750","2000","Texas","48","480","Potter County","375","3750","Potter County",29492
"G4803770","2000","Texas","48","480","Presidio County","377","3770","Presidio County",19860
"G4803790","2000","Texas","48","480","Rains County","379","3790","Rains County",33712
"G4803810","2000","Texas","48","480","Randall County","381","3810","Randall County",42712
"G4803830","2000","Texas","48","480","Reagan County","383","3830","Reagan County",33231
"G4803850","2000","Texas","48","480","Real County","385","3850","Real County",25118
"G4803870","2000","Texas","48","480","Red River County","387","3870","Red River County",27558
"G4803890","2000","Texas","48","480","Reeves County","389","3890","Reeves County",23306
"G4803910","2000","Texas","48","480","Refugio County","391","3910","Refugio County",29986
"G4803930","2000","Texas","48","480","Roberts County","393","3930","Roberts County",44792
"G4803950","2000","Texas","48","480","Robertson County","395","3950","Robertson County",28886
"G4803970","2000","Texas","48","480","Rockwall County","397","3970","Rockwall County",65164
"G4803990","2000","Texas","48","480","Runnels County","399","3990","Runnels County",27806
"G4804010","2000","Texas","48","480","Rusk County","401","4010","Rusk County",32898
"G4804030","2000","Texas","48","480","Sabine County","403","4030","Sabine County",27198
"G4804050","2000","Texas","48","480","San Augustine County","405","4050","San Augustine County",27025
"G4804070","2000","Texas","48","480","San Jacinto County","407","4070","San Jacinto County",32220
"G4804090","2000","Texas","48","480","San Patricio County","409","4090","San Patricio County",34836
"G4804110","2000","Texas","48","480","San Saba County","411","4110","San Saba County",30104
"G4804130","2000","Texas","48","480","Schleicher County","413","4130","Schleicher County",29746
"G4804150","2000","Texas","48","480","Scurry County","415","4150","Scurry County",31646
"G4804170","2000","Texas","48","480","Shackelford County","417","4170","Shackelford County",30479
"G4804190","2000","Texas","48","480","Shelby County","419","4190","Shelby County",29112
"G4804210","2000","Texas","48","480","Sherman County","421","4210","Sherman County",33179
"G4804230","2000","Texas","48","480","Smith County","423","4230","Smith County",37148
"G4804250","2000","Texas","48","480","Somervell County","425","4250","Somervell County",39404
"G4804270","2000","Texas","48","480","Starr County","427","4270","Starr County",16504
"G4804290","2000","Texas","48","480","Stephens County","429","4290","Stephens County",29583
"G4804310","2000","Texas","48","480","Sterling County","431","4310","Sterling County",35129
"G4804330","2000","Texas","48","480","Stonewall County","433","4330","Stonewall County",27935
"G4804350","2000","Texas","48","480","Sutton County","435","4350","Sutton County",34385
"G4804370","2000","Texas","48","480","Swisher County","437","4370","Swisher County",29846
"G4804390","2000","Texas","48","480","Tarrant County","439","4390","Tarrant County",46179
"G4804410","2000","Texas","48","480","Taylor County","441","4410","Taylor County",34035
"G4804430","2000","Texas","48","480","Terrell County","443","4430","Terrell County",24219
"G4804450","2000","Texas","48","480","Terry County","445","4450","Terry County",28090
"G4804470","2000","Texas","48","480","Throckmorton County","447","4470","Throckmorton County",28277
"G4804490","2000","Texas","48","480","Titus County","449","4490","Titus County",32452
"G4804510","2000","Texas","48","480","Tom Green County","451","4510","Tom Green County",33148
"G4804530","2000","Texas","48","480","Travis County","453","4530","Travis County",46761
"G4804550","2000","Texas","48","480","Trinity County","455","4550","Trinity County",27070
"G4804570","2000","Texas","48","480","Tyler County","457","4570","Tyler County",29808
"G4804590","2000","Texas","48","480","Upshur County","459","4590","Upshur County",33347
"G4804610","2000","Texas","48","480","Upton County","461","4610","Upton County",28977
"G4804630","2000","Texas","48","480","Uvalde County","463","4630","Uvalde County",27164
"G4804650","2000","Texas","48","480","Val Verde County","465","4650","Val Verde County",28376
"G4804670","2000","Texas","48","480","Van Zandt County","467","4670","Van Zandt County",35029
"G4804690","2000","Texas","48","480","Victoria County","469","4690","Victoria County",38732
"G4804710","2000","Texas","48","480","Walker County","471","4710","Walker County",31468
"G4804730","2000","Texas","48","480","Waller County","473","4730","Waller County",38136
"G4804750","2000","Texas","48","480","Ward County","475","4750","Ward County",29386
"G4804770","2000","Texas","48","480","Washington County","477","4770","Washington County",36760
"G4804790","2000","Texas","48","480","Webb County","479","4790","Webb County",28100
"G4804810","2000","Texas","48","480","Wharton County","481","4810","Wharton County",32208
"G4804830","2000","Texas","48","480","Wheeler County","483","4830","Wheeler County",31029
"G4804850","2000","Texas","48","480","Wichita County","485","4850","Wichita County",33780
"G4804870","2000","Texas","48","480","Wilbarger County","487","4870","Wilbarger County",29500
"G4804890","2000","Texas","48","480","Willacy County","489","4890","Willacy County",22114
"G4804910","2000","Texas","48","480","Williamson County","491","4910","Williamson County",60642
"G4804930","2000","Texas","48","480","Wilson County","493","4930","Wilson County",40006
"G4804950","2000","Texas","48","480","Winkler County","495","4950","Winkler County",30591
"G4804970","2000","Texas","48","480","Wise County","497","4970","Wise County",41933
"G4804990","2000","Texas","48","480","Wood County","499","4990","Wood County",32885
"G4805010","2000","Texas","48","480","Yoakum County","501","5010","Yoakum County",32672
"G4805030","2000","Texas","48","480","Young County","503","5030","Young County",30499
"G4805050","2000","Texas","48","480","Zapata County","505","5050","Zapata County",24635
"G4805070","2000","Texas","48","480","Zavala County","507","5070","Zavala County",16844
"G4900010","2000","Utah","49","490","Beaver County","001","0010","Beaver County",34544
"G4900030","2000","Utah","49","490","Box Elder County","003","0030","Box Elder County",44630
"G4900050","2000","Utah","49","490","Cache County","005","0050","Cache County",39730
"G4900070","2000","Utah","49","490","Carbon County","007","0070","Carbon County",34036
"G4900090","2000","Utah","49","490","Daggett County","009","0090","Daggett County",30833
"G4900110","2000","Utah","49","490","Davis County","011","0110","Davis County",53726
"G4900130","2000","Utah","49","490","Duchesne County","013","0130","Duchesne County",31298
"G4900150","2000","Utah","49","490","Emery County","015","0150","Emery County",39850
"G4900170","2000","Utah","49","490","Garfield County","017","0170","Garfield County",35180
"G4900190","2000","Utah","49","490","Grand County","019","0190","Grand County",32387
"G4900210","2000","Utah","49","490","Iron County","021","0210","Iron County",33114
"G4900230","2000","Utah","49","490","Juab County","023","0230","Juab County",38139
"G4900250","2000","Utah","49","490","Kane County","025","0250","Kane County",34247
"G4900270","2000","Utah","49","490","Millard County","027","0270","Millard County",36178
"G4900290","2000","Utah","49","490","Morgan County","029","0290","Morgan County",50273
"G4900310","2000","Utah","49","490","Piute County","031","0310","Piute County",29625
"G4900330","2000","Utah","49","490","Rich County","033","0330","Rich County",39766
"G4900350","2000","Utah","49","490","Salt Lake County","035","0350","Salt Lake County",48373
"G4900370","2000","Utah","49","490","San Juan County","037","0370","San Juan County",28137
"G4900390","2000","Utah","49","490","Sanpete County","039","0390","Sanpete County",33042
"G4900410","2000","Utah","49","490","Sevier County","041","0410","Sevier County",35822
"G4900430","2000","Utah","49","490","Summit County","043","0430","Summit County",64962
"G4900450","2000","Utah","49","490","Tooele County","045","0450","Tooele County",45773
"G4900470","2000","Utah","49","490","Uintah County","047","0470","Uintah County",34518
"G4900490","2000","Utah","49","490","Utah County","049","0490","Utah County",45833
"G4900510","2000","Utah","49","490","Wasatch County","051","0510","Wasatch County",49612
"G4900530","2000","Utah","49","490","Washington County","053","0530","Washington County",37212
"G4900550","2000","Utah","49","490","Wayne County","055","0550","Wayne County",32000
"G4900570","2000","Utah","49","490","Weber County","057","0570","Weber County",44014
"G5000010","2000","Vermont","50","500","Addison County","001","0010","Addison County",43142
"G5000030","2000","Vermont","50","500","Bennington County","003","0030","Bennington County",39926
"G5000050","2000","Vermont","50","500","Caledonia County","005","0050","Caledonia County",34800
"G5000070","2000","Vermont","50","500","Chittenden County","007","0070","Chittenden County",47673
"G5000090","2000","Vermont","50","500","Essex County","009","0090","Essex County",30490
"G5000110","2000","Vermont","50","500","Franklin County","011","0110","Franklin County",41659
"G5000130","2000","Vermont","50","500","Grand Isle County","013","0130","Grand Isle County",43033
"G5000150","2000","Vermont","50","500","Lamoille County","015","0150","Lamoille County",39356
"G5000170","2000","Vermont","50","500","Orange County","017","0170","Orange County",39855
"G5000190","2000","Vermont","50","500","Orleans County","019","0190","Orleans County",31084
"G5000210","2000","Vermont","50","500","Rutland County","021","0210","Rutland County",36743
"G5000230","2000","Vermont","50","500","Washington County","023","0230","Washington County",40972
"G5000250","2000","Vermont","50","500","Windham County","025","0250","Windham County",38204
"G5000270","2000","Vermont","50","500","Windsor County","027","0270","Windsor County",40688
"G5100010","2000","Virginia","51","510","Accomack County","001","0010","Accomack County",30250
"G5100030","2000","Virginia","51","510","Albemarle County","003","0030","Albemarle County",50749
"G5100050","2000","Virginia","51","510","Alleghany County","005","0050","Alleghany County",38545
"G5100070","2000","Virginia","51","510","Amelia County","007","0070","Amelia County",40252
"G5100090","2000","Virginia","51","510","Amherst County","009","0090","Amherst County",37393
"G5100110","2000","Virginia","51","510","Appomattox County","011","0110","Appomattox County",36507
"G5100130","2000","Virginia","51","510","Arlington County","013","0130","Arlington County",63001
"G5100150","2000","Virginia","51","510","Augusta County","015","0150","Augusta County",43045
"G5100170","2000","Virginia","51","510","Bath County","017","0170","Bath County",35013
"G5100190","2000","Virginia","51","510","Bedford County","019","0190","Bedford County",43136
"G5100210","2000","Virginia","51","510","Bland County","021","0210","Bland County",30397
"G5100230","2000","Virginia","51","510","Botetourt County","023","0230","Botetourt County",48731
"G5100250","2000","Virginia","51","510","Brunswick County","025","0250","Brunswick County",31288
"G5100270","2000","Virginia","51","510","Buchanan County","027","0270","Buchanan County",22213
"G5100290","2000","Virginia","51","510","Buckingham County","029","0290","Buckingham County",29882
"G5100310","2000","Virginia","51","510","Campbell County","031","0310","Campbell County",37280
"G5100330","2000","Virginia","51","510","Caroline County","033","0330","Caroline County",39845
"G5100350","2000","Virginia","51","510","Carroll County","035","0350","Carroll County",30597
"G5100360","2000","Virginia","51","510","Charles City County","036","0360","Charles City County",42745
"G5100370","2000","Virginia","51","510","Charlotte County","037","0370","Charlotte County",28929
"G5100410","2000","Virginia","51","510","Chesterfield County","041","0410","Chesterfield County",58537
"G5100430","2000","Virginia","51","510","Clarke County","043","0430","Clarke County",51601
"G5100450","2000","Virginia","51","510","Craig County","045","0450","Craig County",37314
"G5100470","2000","Virginia","51","510","Culpeper County","047","0470","Culpeper County",45290
"G5100490","2000","Virginia","51","510","Cumberland County","049","0490","Cumberland County",31816
"G5100510","2000","Virginia","51","510","Dickenson County","051","0510","Dickenson County",23431
"G5100530","2000","Virginia","51","510","Dinwiddie County","053","0530","Dinwiddie County",41582
"G5100570","2000","Virginia","51","510","Essex County","057","0570","Essex County",37395
"G5100590","2000","Virginia","51","510","Fairfax County","059","0590","Fairfax County",81050
"G5100610","2000","Virginia","51","510","Fauquier County","061","0610","Fauquier County",61999
"G5100630","2000","Virginia","51","510","Floyd County","063","0630","Floyd County",31585
"G5100650","2000","Virginia","51","510","Fluvanna County","065","0650","Fluvanna County",46372
"G5100670","2000","Virginia","51","510","Franklin County","067","0670","Franklin County",38056
"G5100690","2000","Virginia","51","510","Frederick County","069","0690","Frederick County",46941
"G5100710","2000","Virginia","51","510","Giles County","071","0710","Giles County",34927
"G5100730","2000","Virginia","51","510","Gloucester County","073","0730","Gloucester County",45421
"G5100750","2000","Virginia","51","510","Goochland County","075","0750","Goochland County",56307
"G5100770","2000","Virginia","51","510","Grayson County","077","0770","Grayson County",28676
"G5100790","2000","Virginia","51","510","Greene County","079","0790","Greene County",45931
"G5100810","2000","Virginia","51","510","Greensville County","081","0810","Greensville County",32002
"G5100830","2000","Virginia","51","510","Halifax County","083","0830","Halifax County",29929
"G5100850","2000","Virginia","51","510","Hanover County","085","0850","Hanover County",59223
"G5100870","2000","Virginia","51","510","Henrico County","087","0870","Henrico County",49185
"G5100890","2000","Virginia","51","510","Henry County","089","0890","Henry County",31816
"G5100910","2000","Virginia","51","510","Highland County","091","0910","Highland County",29732
"G5100930","2000","Virginia","51","510","Isle of Wight County","093","0930","Isle of Wight County",45387
"G5100950","2000","Virginia","51","510","James City County","095","0950","James City County",55594
"G5100970","2000","Virginia","51","510","King and Queen County","097","0970","King and Queen County",35941
"G5100990","2000","Virginia","51","510","King George County","099","0990","King George County",49882
"G5101010","2000","Virginia","51","510","King William County","101","1010","King William County",49876
"G5101030","2000","Virginia","51","510","Lancaster County","103","1030","Lancaster County",33239
"G5101050","2000","Virginia","51","510","Lee County","105","1050","Lee County",22972
"G5101070","2000","Virginia","51","510","Loudoun County","107","1070","Loudoun County",80648
"G5101090","2000","Virginia","51","510","Louisa County","109","1090","Louisa County",39402
"G5101110","2000","Virginia","51","510","Lunenburg County","111","1110","Lunenburg County",27899
"G5101130","2000","Virginia","51","510","Madison County","113","1130","Madison County",39856
"G5101150","2000","Virginia","51","510","Mathews County","115","1150","Mathews County",43222
"G5101170","2000","Virginia","51","510","Mecklenburg County","117","1170","Mecklenburg County",31380
"G5101190","2000","Virginia","51","510","Middlesex County","119","1190","Middlesex County",36875
"G5101210","2000","Virginia","51","510","Montgomery County","121","1210","Montgomery County",32330
"G5101250","2000","Virginia","51","510","Nelson County","125","1250","Nelson County",36769
"G5101270","2000","Virginia","51","510","New Kent County","127","1270","New Kent County",53595
